index,Country,NDC Section,NDC Sub-Section,NDC Targets,NDC Target Text,index,NCS Action Category,Mitigation and/or adaptation,Ecosystem Type(s),NCS Actions and related keywords,generated_sample,count,0.057704502,,,,
130,Belize,Implementation measures (8),Tracking progress against NDC targets (8.2),NDC Monitoring System (8.2.1),"The Initiative for Climate Action Transparency (ICAT) is currently developing an MRV system to track the impacts and progress of climate change action, which includes the NDC. This system will coordinate measurement, reporting and verification (MRV) metrics for mitigation actions and targets as well as monitoring and evaluation (M & E) of adaptation actions. The National Climate Change Office will be responsible for monitoring and reporting annual progress against NDC targets and actions.",15,Restore,mitigation,"Grasslands, agriculture","Grassland Restoration: Trees in cropland, soil restoration, degraded land restoration, Proforestation, Tree intercropping, Grassland restoration, savana restoration,  ",No.,0,,,,N,Implementation measures (8) Tracking progress against NDC targets (8.2) NDC Monitoring System (8.2.1)
131,Belize,Implementation measures (8),Tracking progress against NDC targets (8.2),Energy sector MRV tool (8.2.2),IRENA is working with the Belizean government to create an energy database to track progress for the NDC targets in the energy sector and mitigation actions. This tool will provide a simple tracking mechanism for the government to use and maintain as part of the larger national MRV system.,15,Restore,mitigation,"Grasslands, agriculture","Grassland Restoration: Trees in cropland, soil restoration, degraded land restoration, Proforestation, Tree intercropping, Grassland restoration, savana restoration,  ",No.,0,,,,N,Implementation measures (8) Tracking progress against NDC targets (8.2) Energy sector MRV tool (8.2.2)
132,Belize,Implementation measures (8),Financing NDC (8.3),l,"As a member of the Small Islands Developing States (SIDS) group,23 Belize is exceptionally vulnerable to natural disasters and climate change. Its topography as low-lying coastal nation and geographical location makes the country exposed to the risk of rising sea levels and increasing frequency of tropical storms. This makes Belize a priority to receive financing support for realizing its climate actions across different sectors in their NDC.
The costs of the actions included above are estimated at USD$ 1.71 billion, including between USD$ 607 million and 1.38 billion in required resources. In addition to these delivery costs, an additional USD$ 6.6 million is expected in feasibility costs,24 which reflects the broader capacity requirements to facilitate delivery of these actions. Some of this feasibility cost may be delivered through in-kind contributions, including staff time across the Belizean government.
The estimated total cost of conducting feasibility studies for the prioritized actions is USD$6,664,556. The estimated total cost for Mitigation Priority Actions is USD$3,650,163, while the estimated total cost of feasibility studies for Adaptation Priority Actions is USD$3,014,393. The estimated average cost of a feasibility study per project is USD$154,990.
The feasibility study cost estimates consider the following components:
●	Preparation of the Feasibility Study Report
●	Environmental and Social Impact Assessment
●	Stakeholder Engagement or Consultation
●	Feasibility Analysis (Technical, Financial, and Economic Assessments)
●	Site Suitability and Selection
●	Gender Analysis and/or Gender Action Plan
●	Geotechnical and Hydrology Study
●	Grid Interconnection/Integration Study
●	Information gathering (data collection)
●	Technical Officer Support for the Feasibility Study
●	Project Identification/ Investment Viability Assessment/ RFQ Preparation and Execution
●	Climate Risk and Impact Assessment
●	Policy Analysis
Details of the conditionality of targets and actions proposed here are provided in sections 4 and 5.
A climate finance strategy will be developed and implemented for 2021 – 2025 through which the NDCs will be financed. It is obvious that continued support from the international community is vital in the climate finance strategy along with attracting private investments for the sectors such as renewable energy25. The strategy will undergo a mid-term review. The proposed strategy will be developed under the following guiding principles:
1.	Meeting the national climate change priorities specified in NDCs: Meeting the national priorities in climate change is one of the important aspects in climate finance strategy. The national climate change priorities are represented through the Nationally Determined Contributions (NDCs)

2.	An ambitious and a futuristic vision for climate investments: The NDC targets are set in every five years as a rolling process. With the incremental impacts of climate change, the evolution of best available science, technology improvements and time lag in climate investments, the climate finance strategy must also consider a broader horizon. While recognizing the NDCs as the short-term priorities, the climate investment plans must have a longer horizon with an ambitious and futuristic vision. It is, therefore, recommended to consider the potential of transformational change with a futuristic vision and higher level of ambition in the climate finance strategy.
3.	National and International policy coherence: Belize has several national level developmental policies pertaining to different sectors including the private sector and civil society organizations. On the other hand, as a party to the UNFCCC and the Paris Agreement, Belize has committed to some international policies pertaining to climate change and sustainable development. The Climate Finance Strategy is developed in coherence with those national and international policies and commitments.
4.	Maximizing synergies and co-benefits of sustainable development: Climate change challenges affect the achievement of sustainable development. Therefore, climate finance must contribute to the sustainable development process. Hence it is vital to ensure that climate investments are maximizing the synergies with the overall sustainable development process and generating sustainable development co-benefits. The climate finance strategy is, therefore, oriented towards maximizing synergies and co-benefits of sustainable development as well as supporting green economic recovery and growth.
5.	Enhancing national capacities: Enhancing local capacities are imperative to ensure Belize is prepared to address the current and projected climate change challenges. Capacities are inclusive of institutional arrangements, systems, processes, human resources, etc. must be enhanced to sustain the local efforts to meet the requirements to access and utilize climate finance. Therefore, the climate finance strategy must address the local capacity building aspects, including commitments concerning local and indigenous communities.
6.		Promoting regional and multilateral collaborations: Regional and multilateral collaborations can set a strong foundation for national efforts to face climate change challenges. Belize being a small country in the Caribbean region, such collaborations are always helpful to achieve higher results. The climate finance strategy will also facilitate such collaborations while recognizing the national climate change priorities.
7.	The integrated and inclusive approach in climate finance: Climate change challenges cannot be tackled through linear processes and by a single organization. It requires to coordinate among multiple organizations and partners from while integrating multiple processes. Engagement of government entities, private sector entities, and civil society organizations, an appropriate representation of all the relevant sectors and tiers e levels must be promoted through the climate finance strategy. Therefore, an integrated approach must be adopted where sectors, actors and tires are linked vertically and horizontally.
8.	Respecting the global sustainable development principle of “no-one left behind”, the climate finance must ensure the inclusion of all groups in the process. Aspects such as gender, indigenous communities, people with disabilities, youth must be represented in a balanced way in the climate finance strategy.
9.	A systematic process of tracking and monitoring of Climate Finance Flows: Scale, effectiveness, adequacy, and accessibility are an important factor in climate finance. Therefore, establishing and maintaining an appropriate system to track and monitor climate finance should be an integral part of the climate finance strategy to effectively support and get the overall governance of climate flows in Belize right. A robust national MRV process and system will foster transparency and integrity thereby promoting donor and investor confidence.
 
The climate finance strategy will adopt an integrated approach with appropriate vertical (tiers) and horizontal (sectoral) levels of integration. It will cover the key elements including the national priorities, finance sources and instruments, country capacity building, integration and tracking of climate finance. The strategy expects to build on the current positive aspects in climate action and enhance the ambition of climate action with both domestic and international finance sources along with private sector participation. It is expected to enhance the inclusion aspects of climate action by integrating those aspects into the finance strategy.
To support the implementation targets and activities set out later, Belize will explore the potential for new and additional financing opportunities to support mangrove protection and restoration, such as multilateral and bilateral financing, and blended financing schemes such as: private sector investments in green infrastructure, tourism, insurance, and other sectors; philanthropy; impact investing; ‘blue carbon’ credits; green/blue bonds; catastrophe bonds; among others.",15,Restore,mitigation,"Grasslands, agriculture","Grassland Restoration: Trees in cropland, soil restoration, degraded land restoration, Proforestation, Tree intercropping, Grassland restoration, savana restoration,  ",No.,0,,,,N,Implementation measures (8) Financing NDC (8.3) l
133,Belize,Implementation measures (8),Developing capacity and technology for delivery of NDC (8.4),m,"In relation to the targets and actions included in the NDC, several activities have been identified from policy documents and stakeholder engagement for developing capacity amongst responsible parties to implement the NDC. These include:
●	Facilitate greater public-private initiatives to implement cost-effective measures to address crop development, livestock production, and improving soil quality in the interest of building resilience to climate change
●	Strengthen agricultural research and development and improve on the data collection capacity and analysis capabilities of the sector
●	Enhance the epidemiology capacity of the health sector to address efficiently epidemics/ outbreaks. Undertake water policy reform including pricing and irrigation policies
●	Support capacity-building, including institutional capacity, for preventive measures, planning, preparedness and management of disasters relating to climate change, including contingency planning, especially for droughts and floods in areas prone to extreme weather events",15,Restore,mitigation,"Grasslands, agriculture","Grassland Restoration: Trees in cropland, soil restoration, degraded land restoration, Proforestation, Tree intercropping, Grassland restoration, savana restoration,  ","Yes. ""Facilitate greater public-private initiatives to implement cost-effective measures to address crop development, livestock production, and improving soil quality in the interest of building resilience to climate change"" mentions improving soil quality, which is related to soil restoration, one of the NCS Actions.",1,,,,Y,Implementation measures (8) Developing capacity and technology for delivery of NDC (8.4) m
134,Belize,Implementation measures (8),Promoting a just transition (8.5),n,"The NDC implementation plan will include specific consideration of how to incorporate stakeholder engagement and delivery of actions to promote a just transition in Belize including understanding inter- generational impacts of climate change are understood and the current and future needs of children and young people are adequately considered. In part, the adaptation actions identified reflect an application of the principles of just transition on a global scale. The long-term climate strategy under development by the NCCO with the support of UNDP will include specific gender analysis to incorporate the needs of vulnerable populations in the long term strategy.",15,Restore,mitigation,"Grasslands, agriculture","Grassland Restoration: Trees in cropland, soil restoration, degraded land restoration, Proforestation, Tree intercropping, Grassland restoration, savana restoration,  ",No.,0,,,,N,Implementation measures (8) Promoting a just transition (8.5) n
135,Belize,ICTU Summary (9),,Description 1,"This section summarises the contents and assumptions of Belize’s updated NDC in a consolidated format
aligned with the information for clarity, transparency, and understanding framework developed by UNFCCC
for the global stocktake.",15,Restore,mitigation,"Grasslands, agriculture","Grassland Restoration: Trees in cropland, soil restoration, degraded land restoration, Proforestation, Tree intercropping, Grassland restoration, savana restoration,  ",No.,0,,,,N,ICTU Summary (9)  Description 1
136,Belize,ICTU Summary (9),"Quantified information on the reference point, including, as appropriate, a base year (9.1)","a  Reference  year(s),  base  year(s),  reference period(s) or other starting point(s)",Targets  reference  reductions  against  a  baseline  (business  as  usual) projected to 2030.,15,Restore,mitigation,"Grasslands, agriculture","Grassland Restoration: Trees in cropland, soil restoration, degraded land restoration, Proforestation, Tree intercropping, Grassland restoration, savana restoration,  ",No.,0,,,,N,"ICTU Summary (9) Quantified information on the reference point, including, as appropriate, a base year (9.1) a  Reference  year(s),  base  year(s),  reference period(s) or other starting point(s)"
137,Belize,ICTU Summary (9),"Quantified information on the reference point, including, as appropriate, a base year (9.1)","b.  Quantifiable  information  on  the  reference indicators, their values in the reference year(s), base   year(s),   reference   period(s)   or   other starting point(s), and, as applicable, in the target year","Emissions  projections  (both  business  as  usual  and  NDC  scenarios)  are projections  based  on  data   collected  in  the   fourth  GHG  inventory delivered in 2019, which reports emissions up to 2018.
Emissions  projections  for  the  FOLU  sector  specifically  are  projections based  on  data  collected  and  presented  in  Belize's  FOLU  sector  GHG inventory delivered in 2019.  All analyses for the FOLU sector was carried out within this database.
For actions in the energy sector, baseline emissions are estimated in line with  the  Baseline  Energy  Scenario  (BES)  in  IRENA’s  ReMAP  modelling framework, which is representative of policies announced up to 2015.",15,Restore,mitigation,"Grasslands, agriculture","Grassland Restoration: Trees in cropland, soil restoration, degraded land restoration, Proforestation, Tree intercropping, Grassland restoration, savana restoration,  ",No.,0,,,,N,"ICTU Summary (9) Quantified information on the reference point, including, as appropriate, a base year (9.1) b.  Quantifiable  information  on  the  reference indicators, their values in the reference year(s), base   year(s),   reference   period(s)   or   other starting point(s), and, as applicable, in the target year"
138,Belize,ICTU Summary (9),"Quantified information on the reference point, including, as appropriate, a base year (9.1)","c. For strategies, plans and actions referred to in Article 4, paragraph 6, of the Paris Agreement, or  polices  and  measures  as   components   of nationally    determined    contributions    where paragraph 1(b) above is not applicable, Parties to provide other relevant information","Policies,  strategies  and  plans  in  place  as  of  December  2020  were considered in the targets and actions included in the updated NDC",15,Restore,mitigation,"Grasslands, agriculture","Grassland Restoration: Trees in cropland, soil restoration, degraded land restoration, Proforestation, Tree intercropping, Grassland restoration, savana restoration,  ",No.,0,,,,N,"ICTU Summary (9) Quantified information on the reference point, including, as appropriate, a base year (9.1) c. For strategies, plans and actions referred to in Article 4, paragraph 6, of the Paris Agreement, or  polices  and  measures  as   components   of nationally    determined    contributions    where paragraph 1(b) above is not applicable, Parties to provide other relevant information"
139,Belize,ICTU Summary (9),"Quantified information on the reference point, including, as appropriate, a base year (9.1)","d.  Target  relative  to  the  reference  indicator, expressed     numerically,     for     example     in percentage or amount of reduction","The  mitigation  actions  included  in  the  updated  NDC  are  estimated  to result in over 5.6 MTCO2e in cumulative avoided emissions by 2030, and a reduction of 1.0 MTCO2e in annual emissions by 2030 (not including additional deforestation targets)",15,Restore,mitigation,"Grasslands, agriculture","Grassland Restoration: Trees in cropland, soil restoration, degraded land restoration, Proforestation, Tree intercropping, Grassland restoration, savana restoration,  ",No.,0,,,,N,"ICTU Summary (9) Quantified information on the reference point, including, as appropriate, a base year (9.1) d.  Target  relative  to  the  reference  indicator, expressed     numerically,     for     example     in percentage or amount of reduction"
140,Belize,ICTU Summary (9),"Quantified information on the reference point, including, as appropriate, a base year (9.1)",e.   Information   on   sources   of   data   used   in quantifying the reference point(s),"The emission impacts are calculated based on 1) the 2019 multi-sector GHG inventory prepared by the National Climate Change Office, 2) the 2015 Forest Reference Level, 3) 2020 calculations from the FAO’s EX-ACT estimation tool and IRENA’s ReMAP model for agricultural, transport and energy sectors, and 4) 2021 calculations from the FOLU GHG inventory database developed by CfRN in conjunction with the FOLU roundtable for land-use and land-use change and forestry sector.",15,Restore,mitigation,"Grasslands, agriculture","Grassland Restoration: Trees in cropland, soil restoration, degraded land restoration, Proforestation, Tree intercropping, Grassland restoration, savana restoration,  ",No.,0,,,,N,"ICTU Summary (9) Quantified information on the reference point, including, as appropriate, a base year (9.1) e.   Information   on   sources   of   data   used   in quantifying the reference point(s)"
141,Belize,ICTU Summary (9),"Quantified information on the reference point, including, as appropriate, a base year (9.1)",f.   Information   on   the   circumstances   under which  the  Party  may  update the  values  of  the reference indicators,"Updates  may  reflect  feedback  from  stakeholders  provided  during  the validation of this document, as well as additional targets included in the long-term  Low  Emissions  Development  Strategy,  which  is  currently being developed",15,Restore,mitigation,"Grasslands, agriculture","Grassland Restoration: Trees in cropland, soil restoration, degraded land restoration, Proforestation, Tree intercropping, Grassland restoration, savana restoration,  ",No.,0,,,,N,"ICTU Summary (9) Quantified information on the reference point, including, as appropriate, a base year (9.1) f.   Information   on   the   circumstances   under which  the  Party  may  update the  values  of  the reference indicators"
142,Belize,ICTU Summary (9),Time frames and/or periods for implementation (9.2),"a.       Time       frame       and/or       period       for implementation,  including  start  and  end  date, consistent  with  any  further  relevant  decision adopted by the CMA;","Targets  are  set  for  2030,  with  annual  interim  targets  set  out  in  a complementary NDC Implementation Plan",15,Restore,mitigation,"Grasslands, agriculture","Grassland Restoration: Trees in cropland, soil restoration, degraded land restoration, Proforestation, Tree intercropping, Grassland restoration, savana restoration,  ",No.,0,,,,N,"ICTU Summary (9) Time frames and/or periods for implementation (9.2) a.       Time       frame       and/or       period       for implementation,  including  start  and  end  date, consistent  with  any  further  relevant  decision adopted by the CMA;"
143,Belize,ICTU Summary (9),Time frames and/or periods for implementation (9.2),"b.  Whether  it  is  a  single-year  or  multi-year target, as applicable.",,15,Restore,mitigation,"Grasslands, agriculture","Grassland Restoration: Trees in cropland, soil restoration, degraded land restoration, Proforestation, Tree intercropping, Grassland restoration, savana restoration,  ",No.,0,,,,N,"ICTU Summary (9) Time frames and/or periods for implementation (9.2) b.  Whether  it  is  a  single-year  or  multi-year target, as applicable."
144,Belize,ICTU Summary (9),Scope of coverage (9.3),a. General description of the target;,"The  targets  set  out  in  this  NDC  include  a  set  of  mitigation  actions estimated   to   avoid   a   cumulative   5.6   MTCO2e   by   2030   through interventions in the AFOLU, Energy, Transport and Waste sectors, and a suite  of  interventions  to  increase  resilience  and  adaptation  in  sectors central to Belize’s economy and society",15,Restore,mitigation,"Grasslands, agriculture","Grassland Restoration: Trees in cropland, soil restoration, degraded land restoration, Proforestation, Tree intercropping, Grassland restoration, savana restoration,  ",No.,0,,,,N,ICTU Summary (9) Scope of coverage (9.3) a. General description of the target;
145,Belize,ICTU Summary (9),Scope of coverage (9.3),"b. Sectors, gases, categories and pools covered by   the   nationally   determined   contribution, including,  as  applicable,  consistent  with  IPCC guidelines;",The targets are expressed in CO2-equivalent values. Where other gasses are relevant for targets these have been included in CO2e targets (e.g. methane emissions avoided in agriculture and waste sectors).,15,Restore,mitigation,"Grasslands, agriculture","Grassland Restoration: Trees in cropland, soil restoration, degraded land restoration, Proforestation, Tree intercropping, Grassland restoration, savana restoration,  ",No.,0,,,,N,"ICTU Summary (9) Scope of coverage (9.3) b. Sectors, gases, categories and pools covered by   the   nationally   determined   contribution, including,  as  applicable,  consistent  with  IPCC guidelines;"
146,Belize,ICTU Summary (9),Scope of coverage (9.3),c.  How  the  Party  has  taken  into  consideration paragraphs 31(c) and (d) of decision 1/CP.21;,"No  categories  of  gases  or  emissions  have  been  excluded  from  the previous   NDC.   While   some   interventions   have   been   updated   and amended  to  reflect  current  conditions  and  policies,  the  aggregate impacts of the updated NDC exceed the previous target by more than 50%.",15,Restore,mitigation,"Grasslands, agriculture","Grassland Restoration: Trees in cropland, soil restoration, degraded land restoration, Proforestation, Tree intercropping, Grassland restoration, savana restoration,  ",No.,0,,,,N,ICTU Summary (9) Scope of coverage (9.3) c.  How  the  Party  has  taken  into  consideration paragraphs 31(c) and (d) of decision 1/CP.21;
147,Belize,ICTU Summary (9),Scope of coverage (9.3),"d. Mitigation co-benefits resulting from Parties’ adaptation        actions        and/or        economic diversification  plans,  including  description  of specific  projects,  measures  and  initiatives  of Parties’  adaptation  actions   and/or   economic diversification plans.","The  actions  included  in  the  updated  NDC  are  reflective  of  Belize’s national  development  plans   and  will   help  to  deliver   the  goals  of economic development, social support and resource efficiency.
The specific  co-benefits of each action  is represented by the relevant Sustainable  Development  Goals  supported  through  delivery  of  the action. These SDGs include: 1, 2, 3, 6, 7, 8, 9, 11, 13, 14, 15.",15,Restore,mitigation,"Grasslands, agriculture","Grassland Restoration: Trees in cropland, soil restoration, degraded land restoration, Proforestation, Tree intercropping, Grassland restoration, savana restoration,  ",No.,0,,,,N,"ICTU Summary (9) Scope of coverage (9.3) d. Mitigation co-benefits resulting from Parties’ adaptation        actions        and/or        economic diversification  plans,  including  description  of specific  projects,  measures  and  initiatives  of Parties’  adaptation  actions   and/or   economic diversification plans."
148,Belize,ICTU Summary (9),Planning process (.4),"a.  Information  on  the  planning  processes  that the Party undertook to prepare its NDC and, if available, on the Party’s implementation plans, including, as appropriate:
i.  Domestic  institutional  arrangements,  public participation    and    engagement    with    local communities   and   indigenous   peoples,   in   a gender-responsive manner;
ii.  Contextual  matters,  including,  inter  alia,  as appropriate:
a.    National circumstances, such as geography,  climate,  economy, sustainable   development   and poverty eradication;
b.    Best    practices    and    experience related  to  the  preparation  of  the NDC;
c.    Other  contextual  aspirations  and priorities     acknowledged     when joining the Paris Agreement;","The updated NDC was developed by the National Climate Change Office in   consultation   with   the   relevant   ministry   representatives   from government  departments  sitting  on  Belize  National  Climate  Change Committee.
Technical   support   was   provided   to   the   government   by   the   NDC Partnership, through its  Climate Action Enhancement Package  (CAEP). The  international  partners  providing  technical  assistance  under  the Belize CAEP include:
- Commonwealth Secretariat
- International Renewable Energy Agency
- NDC Partnership Support Unit
- Rocky Mountain Institute
- The  Climate  Technology  Collaboration  Network  (CTCN)  and Fundación Bariloche
- UNFCCC  Regional  Collaboration  Center  in  Grenada  (with  the Caribbean Climate Change MRV Hub)
In addition to these partners, organisations involved in the development and implementation of the NDC working alongside the CAEP activities include:
- The Coalition for Rainforest Nations
- UN Development Programme
- World Wildlife Fund (WWF)
- The Pew Charitable Trusts
- Initiative for Climate Action Transparency
Technical assistance under the CAEP has included an assessment of policy targets, mapping of activities related to climate change, stakeholder engagement, modelling of GHG impacts in different sectors, an analysis of technology options to achieve NDC targets and the development of financing and implementation strategies.
The development of the updated NDC has included broad stakeholder engagement including participation of vulnerable populations in an inception workshop for the NDC update process.
Throughout the development of the updated NDC, progress has been validated through engagement with a technical committee of sector leads, including representation of indigenous peoples. Broader engagement of civil society and project owners was facilitated during an engagement phase. The actions and targets included in this updated NDC have undergone a gender and vulnerable group scoring analysis, which produced recommendations for increasing the gender sensitivity of both the medium-term implementation of the NDC and the long term low emissions development strategy under development. ",15,Restore,mitigation,"Grasslands, agriculture","Grassland Restoration: Trees in cropland, soil restoration, degraded land restoration, Proforestation, Tree intercropping, Grassland restoration, savana restoration,  ",No.,0,,,,N,"ICTU Summary (9) Planning process (.4) a.  Information  on  the  planning  processes  that the Party undertook to prepare its NDC and, if available, on the Party’s implementation plans, including, as appropriate:
i.  Domestic  institutional  arrangements,  public participation    and    engagement    with    local communities   and   indigenous   peoples,   in   a gender-responsive manner;
ii.  Contextual  matters,  including,  inter  alia,  as appropriate:
a.    National circumstances, such as geography,  climate,  economy, sustainable   development   and poverty eradication;
b.    Best    practices    and    experience related  to  the  preparation  of  the NDC;
c.    Other  contextual  aspirations  and priorities     acknowledged     when joining the Paris Agreement;"
149,Belize,ICTU Summary (9),Planning process (.4),"b.  Specific  information  applicable  to  Parties, including      regional      economic      integration organizations  and  their  member  States,  that have reached an agreement to act jointly under Article 4, paragraph 2, of the Paris Agreement, including  the  Parties  that  agreed  to  act  jointly and the terms of the agreement, in accordance with  Article  4,  paragraphs  16–18,  of  the  Paris Agreement;","Belize  is  submitting  this  updated  NDC  on  its  own  behalf,  though  as  a member  of  the  Alliance  of  Small  Island  States  and  the  High  Ambition Coalition   it   regularly   collaborates   with   other   member   states   on initiatives to increase climate ambition on a global scale",15,Restore,mitigation,"Grasslands, agriculture","Grassland Restoration: Trees in cropland, soil restoration, degraded land restoration, Proforestation, Tree intercropping, Grassland restoration, savana restoration,  ",No.,0,,,,N,"ICTU Summary (9) Planning process (.4) b.  Specific  information  applicable  to  Parties, including      regional      economic      integration organizations  and  their  member  States,  that have reached an agreement to act jointly under Article 4, paragraph 2, of the Paris Agreement, including  the  Parties  that  agreed  to  act  jointly and the terms of the agreement, in accordance with  Article  4,  paragraphs  16–18,  of  the  Paris Agreement;"
150,Belize,ICTU Summary (9),Planning process (.4),"c.  How  the  Party’s  preparation  of  its  NDC  has been  informed  by  the  outcomes  of  the  global stocktake,    in    accordance    with    Article    4, paragraph 9, of the Paris Agreement;",The updated NDC has been prepared in time for COP26 and a thorough assessment   of   opportunities   to   enhance   Belize’s   submission   and incorporate ambition based on global examples in collaboration with the NDC Partnership,15,Restore,mitigation,"Grasslands, agriculture","Grassland Restoration: Trees in cropland, soil restoration, degraded land restoration, Proforestation, Tree intercropping, Grassland restoration, savana restoration,  ",No.,0,,,,N,"ICTU Summary (9) Planning process (.4) c.  How  the  Party’s  preparation  of  its  NDC  has been  informed  by  the  outcomes  of  the  global stocktake,    in    accordance    with    Article    4, paragraph 9, of the Paris Agreement;"
151,Belize,ICTU Summary (9),Planning process (.4),"d. Each Party with an NDC under Article 4 of the Paris  Agreement  that  consists  of  adaptation action  and/or  economic  diversification  plans resulting  in  mitigation  co-benefits  consistent with   Article   4,   paragraph   7,   of   the   Paris Agreement to submit information on:
i. How the economic and social consequences of response  measures  have  been  considered  in developing the NDC;
ii.  Specific  projects,  measures  and  activities  to be implemented to contribute to mitigation co- benefits,  including  information  on  adaptation plans   that   also   yield   mitigation   co-benefits, which  may  cover,  but  are  not  limited  to,  key sectors,   such   as   energy,   resources,   water resources,        coastal        resources,        human settlements and urban planning, agriculture and forestry;  and  economic  diversification  actions, which may cover, but are not limited to, sectors such as manufacturing and industry, energy and mining,      transport      and      communication, construction,  tourism,  real  estate,  agriculture and fisheries.",Targets  reference  reductions  against  a  baseline  (business  as  usual) projected to 2030.,15,Restore,mitigation,"Grasslands, agriculture","Grassland Restoration: Trees in cropland, soil restoration, degraded land restoration, Proforestation, Tree intercropping, Grassland restoration, savana restoration,  ",No.,0,,,,N,"ICTU Summary (9) Planning process (.4) d. Each Party with an NDC under Article 4 of the Paris  Agreement  that  consists  of  adaptation action  and/or  economic  diversification  plans resulting  in  mitigation  co-benefits  consistent with   Article   4,   paragraph   7,   of   the   Paris Agreement to submit information on:
i. How the economic and social consequences of response  measures  have  been  considered  in developing the NDC;
ii.  Specific  projects,  measures  and  activities  to be implemented to contribute to mitigation co- benefits,  including  information  on  adaptation plans   that   also   yield   mitigation   co-benefits, which  may  cover,  but  are  not  limited  to,  key sectors,   such   as   energy,   resources,   water resources,        coastal        resources,        human settlements and urban planning, agriculture and forestry;  and  economic  diversification  actions, which may cover, but are not limited to, sectors such as manufacturing and industry, energy and mining,      transport      and      communication, construction,  tourism,  real  estate,  agriculture and fisheries."
152,Belize,ICTU Summary (9),Assumptions and methodological approaches (9.5),"a. Assumptions and methodological approaches used     for     accounting     for     anthropogenic greenhouse    gas    emissions    and    removals corresponding     to     the     Party’s     nationally determined     contribution,     consistent     with decision 1/CP.21, paragraph 31, and accounting guidance adopted by the CMA;",The GHG inventory delivered in 2019 is referenced in the appendix of this report.,15,Restore,mitigation,"Grasslands, agriculture","Grassland Restoration: Trees in cropland, soil restoration, degraded land restoration, Proforestation, Tree intercropping, Grassland restoration, savana restoration,  ",No.,0,,,,N,"ICTU Summary (9) Assumptions and methodological approaches (9.5) a. Assumptions and methodological approaches used     for     accounting     for     anthropogenic greenhouse    gas    emissions    and    removals corresponding     to     the     Party’s     nationally determined     contribution,     consistent     with decision 1/CP.21, paragraph 31, and accounting guidance adopted by the CMA;"
153,Belize,ICTU Summary (9),Assumptions and methodological approaches (9.5),b. Assumptions and methodological approaches used for accounting for the implementation of policies   and   measures   or   strategies   in   the nationally determined contribution;,"The   assumptions   underlying   future   projections   of   impacts   from delivering the NDC are set out in the FAO, IRENA and Vivid Economics reports referenced in the appendix of this report.",15,Restore,mitigation,"Grasslands, agriculture","Grassland Restoration: Trees in cropland, soil restoration, degraded land restoration, Proforestation, Tree intercropping, Grassland restoration, savana restoration,  ",No.,0,,,,N,ICTU Summary (9) Assumptions and methodological approaches (9.5) b. Assumptions and methodological approaches used for accounting for the implementation of policies   and   measures   or   strategies   in   the nationally determined contribution;
154,Belize,ICTU Summary (9),Assumptions and methodological approaches (9.5),"c.  If  applicable,  information  on  how  the  Party will  take  into  account  existing  methods  and guidance under the Convention to account for anthropogenic   emissions    and   removals,    in accordance with Article 4, paragraph 14, of the Paris Agreement, as appropriate;","Through support provided through the NDC Partnership’s Climate Action Enhancement   Package,   the   National   Climate   Change   Office   was supported  by  UN  agencies  and  climate  policy  experts.  This  includes participation    in    the    Caribbean    NDC    Support    Platform’s    Virtual Exchanges, which highlighted good practice and guidelines for countries preparing updated NDCs for the GST.",15,Restore,mitigation,"Grasslands, agriculture","Grassland Restoration: Trees in cropland, soil restoration, degraded land restoration, Proforestation, Tree intercropping, Grassland restoration, savana restoration,  ",No.,0,,,,N,"ICTU Summary (9) Assumptions and methodological approaches (9.5) c.  If  applicable,  information  on  how  the  Party will  take  into  account  existing  methods  and guidance under the Convention to account for anthropogenic   emissions    and   removals,    in accordance with Article 4, paragraph 14, of the Paris Agreement, as appropriate;"
155,Belize,ICTU Summary (9),Assumptions and methodological approaches (9.5),d.  IPCC  methodologies  and  metrics  used  for estimating    anthropogenic    greenhouse    gas emissions and removals;,The GHG inventory delivered in 2019 is referenced in the appendix of this report and was prepared in line with IPCC guidelines.,15,Restore,mitigation,"Grasslands, agriculture","Grassland Restoration: Trees in cropland, soil restoration, degraded land restoration, Proforestation, Tree intercropping, Grassland restoration, savana restoration,  ",No.,0,,,,N,ICTU Summary (9) Assumptions and methodological approaches (9.5) d.  IPCC  methodologies  and  metrics  used  for estimating    anthropogenic    greenhouse    gas emissions and removals;
156,Belize,ICTU Summary (9),Assumptions and methodological approaches (9.5),"e.     Sector-,     category-     or     activity-specific assumptions,  methodologies  and  approaches consistent  with IPCC guidance, as appropriate, including, as applicable:
i.    Approach    to    addressing    emissions    and subsequent removals from natural disturbances on managed lands;
ii. Approach used to account for emissions and removals from harvested wood products;
iii. Approach used to address the effects of age- class structure in forests;",,15,Restore,mitigation,"Grasslands, agriculture","Grassland Restoration: Trees in cropland, soil restoration, degraded land restoration, Proforestation, Tree intercropping, Grassland restoration, savana restoration,  ",No.,0,,,,N,"ICTU Summary (9) Assumptions and methodological approaches (9.5) e.     Sector-,     category-     or     activity-specific assumptions,  methodologies  and  approaches consistent  with IPCC guidance, as appropriate, including, as applicable:
i.    Approach    to    addressing    emissions    and subsequent removals from natural disturbances on managed lands;
ii. Approach used to account for emissions and removals from harvested wood products;
iii. Approach used to address the effects of age- class structure in forests;"
