index,Country,NBT Name/Title,NBT Text - English,Unnamed: 3,Unnamed: 4,index,Country,Theme,Mitigation and Adaptation Component,Mitigation and Adaptation Component Text,generated_sample,,,,
1308,Costa Rica,M.91.,"By 2020, national investment in conservation and sustainable use of biodiversity will be increased to 1.6%.",,,50,Costa Rica,Adaptation,Goal 8.2.,"By 2026, the base amount of the fee for water use, wastewater discharge and environmental services will have been updated based on climate change considerations and use efficiency criteria.",#0.000 #No identified similarity.,,,,
1309,Costa Rica,M.92.,"By 2017, there will be four additional staff members in CONAGEBIO for ENBS2 (Acronym in Spanish) follow-up.",,,50,Costa Rica,Adaptation,Goal 8.2.,"By 2026, the base amount of the fee for water use, wastewater discharge and environmental services will have been updated based on climate change considerations and use efficiency criteria.",#0.000 #No identified similarity.,,,,
1310,Costa Rica,M.93.,"450 civil servant posts from SINAC will conduct work on the prevention, protection and control of biodiversity and natural resources incorporated in the budget",,,50,Costa Rica,Adaptation,Goal 8.2.,"By 2026, the base amount of the fee for water use, wastewater discharge and environmental services will have been updated based on climate change considerations and use efficiency criteria.",#0.000 #No identified similarity.,,,,
1311,Costa Rica,M.94.,"By 2020 the volunteer alliance is increased under each Institution, Program and Project linked to NBS2 (where relevant).",,,50,Costa Rica,Adaptation,Goal 8.2.,"By 2026, the base amount of the fee for water use, wastewater discharge and environmental services will have been updated based on climate change considerations and use efficiency criteria.",#0.000 #No identified similarity.,,,,
1312,Costa Rica,M.95.,"The IGI of each institution (CONAGEBIO, SINAC and MINAE) will rise at least five positions and will increase 10 points by 2020.",,,50,Costa Rica,Adaptation,Goal 8.2.,"By 2026, the base amount of the fee for water use, wastewater discharge and environmental services will have been updated based on climate change considerations and use efficiency criteria.",#0.000 #No identified similarity.,,,,
1313,Costa Rica,M.96.,An inter-agency coordination mechanism in place as of 2017.,,,50,Costa Rica,Adaptation,Goal 8.2.,"By 2026, the base amount of the fee for water use, wastewater discharge and environmental services will have been updated based on climate change considerations and use efficiency criteria.",#0.000 #No identified similarity.,,,,
1314,Costa Rica,M.97.,"At least four institutions (CONAGEBIO, SINAC, FONAFIFO) + SETENA, ASAMBLEA, MAG, CASA PRESIDENCIAL, CN AMBIENTAL, MINAE, INDER, DINADECO, Development Associations, Municipalities, INCOPESCA, ICT, ONF, ACADEMIA and NGOs harmonize their procedures and regulations to improve the effectiveness of service delivery to 2020.",,,50,Costa Rica,Adaptation,Goal 8.2.,"By 2026, the base amount of the fee for water use, wastewater discharge and environmental services will have been updated based on climate change considerations and use efficiency criteria.",#0.000 #No identified similarity.,,,,
1315,Costa Rica,M.98.,"At least four procedures and/or regulations formulated, revised and/or harmonized to improve institutional effectiveness in service delivery by 2020.",,,50,Costa Rica,Adaptation,Goal 8.2.,"By 2026, the base amount of the fee for water use, wastewater discharge and environmental services will have been updated based on climate change considerations and use efficiency criteria.",#0.000 #No identified similarity.,,,,
1218,Costa Rica,M.1.,"By 2020, the system of state protected areas will have been expanded by 0.5% of the ecological representativeness (SICO), in inland water and terrestrial ecosystems.",,,51,Costa Rica,Adaptation,Goal 8.3.,"By 2026, the percentage of water losses in distribution networks nationwide will be reduced by 17%.",#0.000 #No identified similarity.,,,,
1219,Costa Rica,M.2.,"By 2020, Costa Rica will increase the protection of its coastal marine ecosystems, up to 4% of the ZEE, by incorporating them into the System of Protected Wildlife Areas and other marine spatial planning instruments.",,,51,Costa Rica,Adaptation,Goal 8.3.,"By 2026, the percentage of water losses in distribution networks nationwide will be reduced by 17%.",#0.000 #No identified similarity.,,,,
1220,Costa Rica,M.3.,"By 2020, 70% of state protected areas will have management plans.",,,51,Costa Rica,Adaptation,Goal 8.3.,"By 2026, the percentage of water losses in distribution networks nationwide will be reduced by 17%.",#0.000 #No identified similarity.,,,,
1221,Costa Rica,M.4.,"By 2020, 70% of state protected areas systematically apply the management effectiveness tool and adjust measures according to evaluation results.",,,51,Costa Rica,Adaptation,Goal 8.3.,"By 2026, the percentage of water losses in distribution networks nationwide will be reduced by 17%.",#0.000 #No identified similarity.,,,,
1222,Costa Rica,M.5.,"By 2020, ecological connectivity in the country has increased by 0.15%, through the creation of terrestrial biological corridors and considering climate scenarios.",,,51,Costa Rica,Adaptation,Goal 8.3.,"By 2026, the percentage of water losses in distribution networks nationwide will be reduced by 17%.",#0.000 #No identified similarity.,,,,
1223,Costa Rica,M.6.,"By 2025, at least six biological corridors will manage climate refuges.",,,51,Costa Rica,Adaptation,Goal 8.3.,"By 2026, the percentage of water losses in distribution networks nationwide will be reduced by 17%.",#0.000 #No identified similarity.,,,,
1224,Costa Rica,M.7.,"By 2020, 50% of the biological corridors have a strategic plan and apply the management effectiveness tool.",,,51,Costa Rica,Adaptation,Goal 8.3.,"By 2026, the percentage of water losses in distribution networks nationwide will be reduced by 17%.",#0.000 #No identified similarity.,,,,
1225,Costa Rica,M.8.,"As of 2018, at least two monitoring protocols are in place to determine connectivity.",,,51,Costa Rica,Adaptation,Goal 8.3.,"By 2026, the percentage of water losses in distribution networks nationwide will be reduced by 17%.",#0.000 #No identified similarity.,,,,
1226,Costa Rica,M.9.,"By 2020, 1 milion hectars of forrest cover will have been recovered (prioritizing connectivity, climate refuges, natural remnants, restoration of dry forests, amongst others)",,,51,Costa Rica,Adaptation,Goal 8.3.,"By 2026, the percentage of water losses in distribution networks nationwide will be reduced by 17%.",#0.000 #No identified similarity.,,,,
1227,Costa Rica,M.10.,"By 2020, ecosystems in indigenous territories will have been recovered and restored with cultural and gender relevance.",,,51,Costa Rica,Adaptation,Goal 8.3.,"By 2026, the percentage of water losses in distribution networks nationwide will be reduced by 17%.",#0.000 #No identified similarity.,,,,
1228,Costa Rica,M.11.,"By 2020, the weighted valuation of indicators and benchmarks will be improved in the first three priority watersheds: Jesús María and Barranca.",,,51,Costa Rica,Adaptation,Goal 8.3.,"By 2026, the percentage of water losses in distribution networks nationwide will be reduced by 17%.",#0.000 #No identified similarity.,,,,
1229,Costa Rica,M.12.,"By 2020, the area of wetlands under the RAMSAR category will have increased to 589,742 ha.",,,51,Costa Rica,Adaptation,Goal 8.3.,"By 2026, the percentage of water losses in distribution networks nationwide will be reduced by 17%.",#0.000 #No identified similarity.,,,,
1230,Costa Rica,M.13.,"By 2020, seven local management plans will have been developed at RAMSAR areas.",,,51,Costa Rica,Adaptation,Goal 8.3.,"By 2026, the percentage of water losses in distribution networks nationwide will be reduced by 17%.",#0.000 #No identified similarity.,,,,
1231,Costa Rica,M.14.,"By 2020, mangroves will recover two points above the coverage determined for this ecosystem (725 ha).",,,51,Costa Rica,Adaptation,Goal 8.3.,"By 2026, the percentage of water losses in distribution networks nationwide will be reduced by 17%.",#0.000 #No identified similarity.,,,,
1232,Costa Rica,M.15.,Increases the percentage of coral reef cover under restoration and protection processes.,,,51,Costa Rica,Adaptation,Goal 8.3.,"By 2026, the percentage of water losses in distribution networks nationwide will be reduced by 17%.",#0.000 #No identified similarity.,,,,
1233,Costa Rica,M.16.,"By 2020, to have 30% of the national inventory of aquifers geo-referenced and categorized.",,,51,Costa Rica,Adaptation,Goal 8.3.,"By 2026, the percentage of water losses in distribution networks nationwide will be reduced by 17%.",#0.000 #No identified similarity.,,,,
1234,Costa Rica,M.17.,"By 2020, 15 plans for the sustainable use of aquifers will have been developed.",,,51,Costa Rica,Adaptation,Goal 8.3.,"By 2026, the percentage of water losses in distribution networks nationwide will be reduced by 17%.",#0.000 #No identified similarity.,,,,
1235,Costa Rica,M.18.,To have a national list of endangered and threatened species updated every five years.,,,51,Costa Rica,Adaptation,Goal 8.3.,"By 2026, the percentage of water losses in distribution networks nationwide will be reduced by 17%.",#0.000 #No identified similarity.,,,,
1236,Costa Rica,M.19.,"The number of seized species of fauna and flora (including products and by-products, especially CITES) is reduced.",,,51,Costa Rica,Adaptation,Goal 8.3.,"By 2026, the percentage of water losses in distribution networks nationwide will be reduced by 17%.",#0.000 #No identified similarity.,,,,
1237,Costa Rica,M.20.,"Determine the number of areas with captive wildlife and their status, as well as systematized Ex Situ collections.",,,51,Costa Rica,Adaptation,Goal 8.3.,"By 2026, the percentage of water losses in distribution networks nationwide will be reduced by 17%.",#0.000 #No identified similarity.,,,,
1238,Costa Rica,M.21.,Improve public awareness of the illegality and problems associated with wildlife trade and possession (linked to topic 5).,,,51,Costa Rica,Adaptation,Goal 8.3.,"By 2026, the percentage of water losses in distribution networks nationwide will be reduced by 17%.",#0.000 #No identified similarity.,,,,
1239,Costa Rica,M.22.,Eight initiatives or projects to improve the conservation of wild relatives of crops important for food and agriculture by 2020.,,,51,Costa Rica,Adaptation,Goal 8.3.,"By 2026, the percentage of water losses in distribution networks nationwide will be reduced by 17%.",#0.000 #No identified similarity.,,,,
1240,Costa Rica,M.23.,Conservation measures for endangered native forest species are improved.,,,51,Costa Rica,Adaptation,Goal 8.3.,"By 2026, the percentage of water losses in distribution networks nationwide will be reduced by 17%.",#0.000 #No identified similarity.,,,,
1241,Costa Rica,M.24.,"By 2020, measures for seed conservation and production (food and native forest) will be supported and established in indigenous peoples and local communities with cultural and gender-sensitive relevance.",,,51,Costa Rica,Adaptation,Goal 8.3.,"By 2026, the percentage of water losses in distribution networks nationwide will be reduced by 17%.",#0.000 #No identified similarity.,,,,
1242,Costa Rica,M.25.,"By 2020, the main agroecosystems will be characterized and geographically identified.",,,51,Costa Rica,Adaptation,Goal 8.3.,"By 2026, the percentage of water losses in distribution networks nationwide will be reduced by 17%.",#0.000 #No identified similarity.,,,,
1243,Costa Rica,M.26.,"By 2020, to have a biodiversity characterization of at least three productive systems (forestry, agriculture, aquaculture and fisheries) and in health (vectors).",,,51,Costa Rica,Adaptation,Goal 8.3.,"By 2026, the percentage of water losses in distribution networks nationwide will be reduced by 17%.",#0.000 #No identified similarity.,,,,
1244,Costa Rica,M.27.,"By 2018, the country will have defined a list of priority invasive species to develop protocols and management measures.",,,51,Costa Rica,Adaptation,Goal 8.3.,"By 2026, the percentage of water losses in distribution networks nationwide will be reduced by 17%.",#0.000 #No identified similarity.,,,,
1245,Costa Rica,M.28.,"By 2020, better knowledge and technical provisions will be in place to control at least five prioritized invasive species.",,,51,Costa Rica,Adaptation,Goal 8.3.,"By 2026, the percentage of water losses in distribution networks nationwide will be reduced by 17%.",#0.000 #No identified similarity.,,,,
1246,Costa Rica,M.29.,"By 2020, capacities will be strengthened to assess, avoid and prevent the risks of introducing LMOs (living modified organisms) into their environment, as well as possible impacts resulting from synthetic biology.",,,51,Costa Rica,Adaptation,Goal 8.3.,"By 2026, the percentage of water losses in distribution networks nationwide will be reduced by 17%.",#0.000 #No identified similarity.,,,,
1247,Costa Rica,M.30.,"By 2018, cumulative impact assessment methods will be determined.",,,51,Costa Rica,Adaptation,Goal 8.3.,"By 2026, the percentage of water losses in distribution networks nationwide will be reduced by 17%.",#0.000 #No identified similarity.,,,,
1248,Costa Rica,M.31.,"By 2018, establish a digital platform that allows citizens and public institutions to carry out their procedures before SETENA in a structured, accessible and online way; including geospatial data to update and feedback MINAE's thematic maps.",,,51,Costa Rica,Adaptation,Goal 8.3.,"By 2026, the percentage of water losses in distribution networks nationwide will be reduced by 17%.",#0.000 #No identified similarity.,,,,
1249,Costa Rica,M.32.,"By 2020, technical tools will be available to assess ecological limits, particularly freshwater and coastal marine.",,,51,Costa Rica,Adaptation,Goal 8.3.,"By 2026, the percentage of water losses in distribution networks nationwide will be reduced by 17%.",#0.000 #No identified similarity.,,,,
1250,Costa Rica,M.33.,"By 2020, a technical instrument will be implemented for the environmental assessment of plans, authorization for the use and exploitation of natural resources, and human activities developed in coastal and marine areas. This instrument will be developed with a focus on rights, gender and cultural relevance.",,,51,Costa Rica,Adaptation,Goal 8.3.,"By 2026, the percentage of water losses in distribution networks nationwide will be reduced by 17%.",#0.000 #No identified similarity.,,,,
1251,Costa Rica,M.34.,Decrease by 10% the number of forest fires outside the PSAs.,,,51,Costa Rica,Adaptation,Goal 8.3.,"By 2026, the percentage of water losses in distribution networks nationwide will be reduced by 17%.",#0.000 #No identified similarity.,,,,
1252,Costa Rica,M.35.,Maintain 90% of the forest fires attended in the PNE level 1.,,,51,Costa Rica,Adaptation,Goal 8.3.,"By 2026, the percentage of water losses in distribution networks nationwide will be reduced by 17%.",#0.000 #No identified similarity.,,,,
1253,Costa Rica,M.36.,Decrease by 5% the number of forest fires within the PSAs.,,,51,Costa Rica,Adaptation,Goal 8.3.,"By 2026, the percentage of water losses in distribution networks nationwide will be reduced by 17%.",#0.000 #No identified similarity.,,,,
1254,Costa Rica,M.37.,Increase by 25% the number of kilometers of mitigation works constructed within the PSAs.,,,51,Costa Rica,Adaptation,Goal 8.3.,"By 2026, the percentage of water losses in distribution networks nationwide will be reduced by 17%.",#0.000 #No identified similarity.,,,,
1255,Costa Rica,M.38.,"By 2020, there will be a trend towards a reduction in the net consumption of agrochemicals in the country, based on the implementation of sustainable practices.",,,51,Costa Rica,Adaptation,Goal 8.3.,"By 2026, the percentage of water losses in distribution networks nationwide will be reduced by 17%.",#0.000 #No identified similarity.,,,,
1256,Costa Rica,M.39.,"By 2020, at least 90% of erosion complaints will be addressed and resolved.",,,51,Costa Rica,Adaptation,Goal 8.3.,"By 2026, the percentage of water losses in distribution networks nationwide will be reduced by 17%.",#0.000 #No identified similarity.,,,,
1257,Costa Rica,M.40.,"By 2020, there will be a nationwide scheduling and monitoring of reservoir releases.",,,51,Costa Rica,Adaptation,Goal 8.3.,"By 2026, the percentage of water losses in distribution networks nationwide will be reduced by 17%.",#0.000 #No identified similarity.,,,,
1258,Costa Rica,M.41.,"By 2020, reduce to 50% the number of environmental complaints related to illegal detour of water bodies.",,,51,Costa Rica,Adaptation,Goal 8.3.,"By 2026, the percentage of water losses in distribution networks nationwide will be reduced by 17%.",#0.000 #No identified similarity.,,,,
1259,Costa Rica,M.42.,"By 2018, there will be a system in place that publishes images of forest cover loss and gain and land uses from 2017 onwards.",,,51,Costa Rica,Adaptation,Goal 8.3.,"By 2026, the percentage of water losses in distribution networks nationwide will be reduced by 17%.",#0.000 #No identified similarity.,,,,
1260,Costa Rica,M.43.,"By 2020, baseline populations of priority species will be known.",,,51,Costa Rica,Adaptation,Goal 8.3.,"By 2026, the percentage of water losses in distribution networks nationwide will be reduced by 17%.",#0.000 #No identified similarity.,,,,
1261,Costa Rica,M.44.,"By 2020, hydrobiological resource stocks will be sustainably managed using the ecosystem-based approach.",,,51,Costa Rica,Adaptation,Goal 8.3.,"By 2026, the percentage of water losses in distribution networks nationwide will be reduced by 17%.",#0.000 #No identified similarity.,,,,
1262,Costa Rica,M.45.,"By 2020, efforts will be strengthened and coordinated to monitor complaints and resolutions related to biodiversity issues.",,,51,Costa Rica,Adaptation,Goal 8.3.,"By 2026, the percentage of water losses in distribution networks nationwide will be reduced by 17%.",#0.000 #No identified similarity.,,,,
1263,Costa Rica,M.46.,"By 2020, the capacities of the planning processes for the protection, prevention and control of impacts inside and outside the protected wildlife areas under the administration or guardianship of SINAC will be strengthened.",,,51,Costa Rica,Adaptation,Goal 8.3.,"By 2026, the percentage of water losses in distribution networks nationwide will be reduced by 17%.",#0.000 #No identified similarity.,,,,
1264,Costa Rica,M.47.,"By 2020, there will be 12 new organized groups that will officially contribute to SINAC's prevention, protection and control activities.",,,51,Costa Rica,Adaptation,Goal 8.3.,"By 2026, the percentage of water losses in distribution networks nationwide will be reduced by 17%.",#0.000 #No identified similarity.,,,,
1265,Costa Rica,M.48.,"By 2018, 800 hectares will have been acquired within national parks and biological reserves.",,,51,Costa Rica,Adaptation,Goal 8.3.,"By 2026, the percentage of water losses in distribution networks nationwide will be reduced by 17%.",#0.000 #No identified similarity.,,,,
1266,Costa Rica,M.49.,"By 2020, a financial mechanism will be in place for the acquisition of privately owned lands located in NP and BR pending acquisition by the State.",,,51,Costa Rica,Adaptation,Goal 8.3.,"By 2026, the percentage of water losses in distribution networks nationwide will be reduced by 17%.",#0.000 #No identified similarity.,,,,
1267,Costa Rica,M.50.,"By 2020, the delimitation of the baseline of the coastline and the different maritime zones of the country's marine territory will be made official, taking into account climate scenarios.",,,51,Costa Rica,Adaptation,Goal 8.3.,"By 2026, the percentage of water losses in distribution networks nationwide will be reduced by 17%.",#0.000 #No identified similarity.,,,,
1268,Costa Rica,M.51.,"In 2018, the methodology for the development of regulatory plans will be made official, which will incorporate the approach and climate risks, based on a rights-based approach, gender and cultural relevance.",,,51,Costa Rica,Adaptation,Goal 8.3.,"By 2026, the percentage of water losses in distribution networks nationwide will be reduced by 17%.",#0.000 #No identified similarity.,,,,
1269,Costa Rica,M.52.,"By 2018, tools will be available to integrate the ecosystem approach into rural development plans, taking into account vulnerability to climate change and the respective adaptation and mitigation measures, based on a rights, gender and culturally relevant approaches.",,,51,Costa Rica,Adaptation,Goal 8.3.,"By 2026, the percentage of water losses in distribution networks nationwide will be reduced by 17%.",#0.000 #No identified similarity.,,,,
1270,Costa Rica,M.53.,"By 2020, fishery management plans will be developed based on a rights, gender and culturally relevant approaches.",,,51,Costa Rica,Adaptation,Goal 8.3.,"By 2026, the percentage of water losses in distribution networks nationwide will be reduced by 17%.",#0.000 #No identified similarity.,,,,
1271,Costa Rica,M.54.,"By 2020, the National Interinstitutional Plan for the Management of Tourism and Marine Sports Activities will be implemented.",,,51,Costa Rica,Adaptation,Goal 8.3.,"By 2026, the percentage of water losses in distribution networks nationwide will be reduced by 17%.",#0.000 #No identified similarity.,,,,
1272,Costa Rica,M.55.,"Generate scientific information (environmental-social-economic) of the marine territory, considering biological and oceanographic indicators and environmental and climate change phenomena.",,,51,Costa Rica,Adaptation,Goal 8.3.,"By 2026, the percentage of water losses in distribution networks nationwide will be reduced by 17%.",#0.000 #No identified similarity.,,,,
1273,Costa Rica,M.56.,"By 2020, there will be a validated methodology for the integration of the ecosystem approach or ecosystem approach at least in the productive sectors of agriculture, forestry, energy, water and land use planning.",,,51,Costa Rica,Adaptation,Goal 8.3.,"By 2026, the percentage of water losses in distribution networks nationwide will be reduced by 17%.",#0.000 #No identified similarity.,,,,
1274,Costa Rica,M.57.,Increases the percentage of production under sustainable production practices.,,,51,Costa Rica,Adaptation,Goal 8.3.,"By 2026, the percentage of water losses in distribution networks nationwide will be reduced by 17%.",#0.000 #No identified similarity.,,,,
1275,Costa Rica,M.58.,"By 2018, the organic agriculture extension service will have increased by 2,150 hectares more than in 2014.",,,51,Costa Rica,Adaptation,Goal 8.3.,"By 2026, the percentage of water losses in distribution networks nationwide will be reduced by 17%.",#0.000 #No identified similarity.,,,,
1276,Costa Rica,M.59,"By 2020, incentives will be promoted for indigenous production practices (agroforestry) that promote conservation and sustainable use and food security.",,,51,Costa Rica,Adaptation,Goal 8.3.,"By 2026, the percentage of water losses in distribution networks nationwide will be reduced by 17%.",#0.000 #No identified similarity.,,,,
1277,Costa Rica,M.60.,Increase the implementation of sustainable production practices in fisheries and aquaculture.,,,51,Costa Rica,Adaptation,Goal 8.3.,"By 2026, the percentage of water losses in distribution networks nationwide will be reduced by 17%.",#0.000 #No identified similarity.,,,,
1278,Costa Rica,M.61.,"By 2020, 20 communities distributed in the coastal areas of the national territory will apply guidelines to improve the sustainability of fishery resources and their quality of life.",,,51,Costa Rica,Adaptation,Goal 8.3.,"By 2026, the percentage of water losses in distribution networks nationwide will be reduced by 17%.",#0.000 #No identified similarity.,,,,
1279,Costa Rica,M.62.,"By 2020, the number of tourism businesses with CST tourism sustainability certificates will increase.",,,51,Costa Rica,Adaptation,Goal 8.3.,"By 2026, the percentage of water losses in distribution networks nationwide will be reduced by 17%.",#0.000 #No identified similarity.,,,,
1280,Costa Rica,M.63.,"By 2020, there will be 40 indigenous community groups (at least two experiences for each of the indigenous territories where there is potential -approximately 20-) with incentives for the development of sustainable tourism activities.",,,51,Costa Rica,Adaptation,Goal 8.3.,"By 2026, the percentage of water losses in distribution networks nationwide will be reduced by 17%.",#0.000 #No identified similarity.,,,,
1281,Costa Rica,M.64.,"Increases the implementation of sustainable forest management practices, including traditional knowledge for forest restoration.",,,51,Costa Rica,Adaptation,Goal 8.3.,"By 2026, the percentage of water losses in distribution networks nationwide will be reduced by 17%.",#0.000 #No identified similarity.,,,,
1282,Costa Rica,M.65.,"By 2018, there will be a system that allows the analysis for the identification of economic and non-economic incentives on biodiversity (positive and negative).",,,51,Costa Rica,Adaptation,Goal 8.3.,"By 2026, the percentage of water losses in distribution networks nationwide will be reduced by 17%.",#0.000 #No identified similarity.,,,,
1283,Costa Rica,M.66.,"By 2020, at least 300,000 ha per year of forest and plantations under PPSA will be maintained on the mainland.",,,51,Costa Rica,Adaptation,Goal 8.3.,"By 2026, the percentage of water losses in distribution networks nationwide will be reduced by 17%.",#0.000 #No identified similarity.,,,,
1284,Costa Rica,M.67.,"By 2020, increase the number of small beneficiaries (local communities, indigenous peoples, small producers) of existing or new incentives.",,,51,Costa Rica,Adaptation,Goal 8.3.,"By 2026, the percentage of water losses in distribution networks nationwide will be reduced by 17%.",#0.000 #No identified similarity.,,,,
1285,Costa Rica,M.68.,"In 2018, the implementation of the National Education for Life Program (culture for conservation, sustainable use and fair and equitable distribution of the benefits of biodiversity) will begin.",,,51,Costa Rica,Adaptation,Goal 8.3.,"By 2026, the percentage of water losses in distribution networks nationwide will be reduced by 17%.",#0.000 #No identified similarity.,,,,
1286,Costa Rica,M.69.,"By 2025, Costa Ricans will be aware of the values of biodiversity and the measures required to conserve and use it sustainably.",,,51,Costa Rica,Adaptation,Goal 8.3.,"By 2026, the percentage of water losses in distribution networks nationwide will be reduced by 17%.",#0.000 #No identified similarity.,,,,
1287,Costa Rica,M.70.,"By 2020, at least 74 schools (3 schools for each of the 24 indigenous territories) will be implementing biodiversity-enhanced curricula within their formal education.",,,51,Costa Rica,Adaptation,Goal 8.3.,"By 2026, the percentage of water losses in distribution networks nationwide will be reduced by 17%.",#0.000 #No identified similarity.,,,,
1288,Costa Rica,M.71.,"By 2020, Costa Rica will recognize different forms of governance in wild protected areas and will have at least 10% of these with effective governance mechanisms other than governmental.",,,51,Costa Rica,Adaptation,Goal 8.3.,"By 2026, the percentage of water losses in distribution networks nationwide will be reduced by 17%.",#0.000 #No identified similarity.,,,,
1289,Costa Rica,M.72.,"By 2020, areas for the care, use and management of biodiversity will be recognized under indigenous peoples' governance models.",,,51,Costa Rica,Adaptation,Goal 8.3.,"By 2026, the percentage of water losses in distribution networks nationwide will be reduced by 17%.",#0.000 #No identified similarity.,,,,
1290,Costa Rica,M.73.,"By 2020, they will update and establish community ASP (Acronym in Spanish) management plans and protocols that contemplate the cultural uses of indigenous peoples.",,,51,Costa Rica,Adaptation,Goal 8.3.,"By 2026, the percentage of water losses in distribution networks nationwide will be reduced by 17%.",#0.000 #No identified similarity.,,,,
1291,Costa Rica,M.74.,"By 2020, two additional Marine Responsible Fishing Areas will be created.",,,51,Costa Rica,Adaptation,Goal 8.3.,"By 2026, the percentage of water losses in distribution networks nationwide will be reduced by 17%.",#0.000 #No identified similarity.,,,,
1292,Costa Rica,M.75.,"By 2020, 220 private affiliated reserves will be published.",,,51,Costa Rica,Adaptation,Goal 8.3.,"By 2026, the percentage of water losses in distribution networks nationwide will be reduced by 17%.",#0.000 #No identified similarity.,,,,
1293,Costa Rica,M.76.,"By 2020, it will publish at least one improved and updated executive order.",,,51,Costa Rica,Adaptation,Goal 8.3.,"By 2026, the percentage of water losses in distribution networks nationwide will be reduced by 17%.",#0.000 #No identified similarity.,,,,
1294,Costa Rica,M.77.,"By 2020, an executive decree will be in place.",,,51,Costa Rica,Adaptation,Goal 8.3.,"By 2026, the percentage of water losses in distribution networks nationwide will be reduced by 17%.",#0.000 #No identified similarity.,,,,
1295,Costa Rica,M.78.,"By 2020, a participatory and consultative mechanism will be in place.",,,51,Costa Rica,Adaptation,Goal 8.3.,"By 2026, the percentage of water losses in distribution networks nationwide will be reduced by 17%.",#0.000 #No identified similarity.,,,,
1296,Costa Rica,M.79.,"By 2020, 30 community-based adaptation pilot projects will have been developed.",,,51,Costa Rica,Adaptation,Goal 8.3.,"By 2026, the percentage of water losses in distribution networks nationwide will be reduced by 17%.",#0.000 #No identified similarity.,,,,
1297,Costa Rica,M.80.,"By 2020, the practices of indigenous peoples and local communities will be systematized to strengthen their adaptive capacity in the face of climate change.",,,51,Costa Rica,Adaptation,Goal 8.3.,"By 2026, the percentage of water losses in distribution networks nationwide will be reduced by 17%.",#0.000 #No identified similarity.,,,,
1298,Costa Rica,M.81.,"By 2020, 12 marine SICOs (Acronym in Spanish) will be attended and technical studies requested by the Biodiversity Law will be available.",,,51,Costa Rica,Adaptation,Goal 8.3.,"By 2026, the percentage of water losses in distribution networks nationwide will be reduced by 17%.",#0.000 #No identified similarity.,,,,
1299,Costa Rica,M.82.,"As of 2018, the number of communities under some governance model for the protection and management of marine areas and responsible fishing increases.",,,51,Costa Rica,Adaptation,Goal 8.3.,"By 2026, the percentage of water losses in distribution networks nationwide will be reduced by 17%.",#0.000 #No identified similarity.,,,,
1300,Costa Rica,M.83.,"By 2017, a working platform will be established between national bodies involved in biodiversity information management.",,,51,Costa Rica,Adaptation,Goal 8.3.,"By 2026, the percentage of water losses in distribution networks nationwide will be reduced by 17%.",#0.000 #No identified similarity.,,,,
1301,Costa Rica,M.84.,"By 2020, there will be an inventory of wetlands and assessment of their condition articulated in a platform.",,,51,Costa Rica,Adaptation,Goal 8.3.,"By 2026, the percentage of water losses in distribution networks nationwide will be reduced by 17%.",#0.000 #No identified similarity.,,,,
1302,Costa Rica,M.85.,Develop a single national species register that is updated at least annually.,,,51,Costa Rica,Adaptation,Goal 8.3.,"By 2026, the percentage of water losses in distribution networks nationwide will be reduced by 17%.",#0.000 #No identified similarity.,,,,
1303,Costa Rica,M.86.,Complete the register of systematized collections (ex situ and in situ).,,,51,Costa Rica,Adaptation,Goal 8.3.,"By 2026, the percentage of water losses in distribution networks nationwide will be reduced by 17%.",#0.000 #No identified similarity.,,,,
1304,Costa Rica,M.87.,"By 2018, there will be at least one new knowledge systematization mechanism established and articulated with the existing ones (SINAC, CONAGEBIO and Sustainable Production - MAG).",,,51,Costa Rica,Adaptation,Goal 8.3.,"By 2026, the percentage of water losses in distribution networks nationwide will be reduced by 17%.",#0.000 #No identified similarity.,,,,
1305,Costa Rica,M.88.,"By 2020, there will be at least one systematization of good practices on indigenous knowledge for the conservation and sustainable use of biodiversity for each of the eight indigenous peoples.",,,51,Costa Rica,Adaptation,Goal 8.3.,"By 2026, the percentage of water losses in distribution networks nationwide will be reduced by 17%.",#0.000 #No identified similarity.,,,,
1306,Costa Rica,M.89.,"By 2018, there will be at least one monitoring protocol defined per taxon/species.",,,51,Costa Rica,Adaptation,Goal 8.3.,"By 2026, the percentage of water losses in distribution networks nationwide will be reduced by 17%.",#0.000 #No identified similarity.,,,,
1307,Costa Rica,M.90.,"By 2020, species and conditions that allow the propagation of corals for their restoration will be determined.",,,51,Costa Rica,Adaptation,Goal 8.3.,"By 2026, the percentage of water losses in distribution networks nationwide will be reduced by 17%.",#0.000 #No identified similarity.,,,,
1308,Costa Rica,M.91.,"By 2020, national investment in conservation and sustainable use of biodiversity will be increased to 1.6%.",,,51,Costa Rica,Adaptation,Goal 8.3.,"By 2026, the percentage of water losses in distribution networks nationwide will be reduced by 17%.",#0.000 #No identified similarity.,,,,
1309,Costa Rica,M.92.,"By 2017, there will be four additional staff members in CONAGEBIO for ENBS2 (Acronym in Spanish) follow-up.",,,51,Costa Rica,Adaptation,Goal 8.3.,"By 2026, the percentage of water losses in distribution networks nationwide will be reduced by 17%.",#0.000 #No identified similarity.,,,,
