index,Country,Target Text,Target Name,Document,Source,Convention,Tipo de Meta,Sector,Doc,Type,Target Textt,index,Themes,Texts,Area,Textt,generated_sample
57,Panama,"Al 2025, Panamá habrá desarrollado un Plan de Adaptación del sector Salud Pública con co-beneficio de mitigación.",Meta 8.1,Segunda Contribución Determinada a Nivel Nacional ,https://sinia.gob.pa/segunda-contribucion-determinada-a-nivel-nacional-cdn2/,Clima,No-GEI,Salud Pública,CDN,Metas de las CDN,"By 2025, the country will have developed a Public Health Adaptation Plan with Carbon monoxide-benefits for mitigation.",9,Value chain management,"This includes dietary changes, reducing food waste, reducing post-harvest losses, sustainable sourcing and use of resources, supply-chain diversification, improved food processing and retailing, improved energy use in food systems, reducing food loss, and improved supply chain resilience.",NbS,"Value chain management This includes dietary changes, reducing food waste, reducing post-harvest losses, sustainable sourcing and use of resources, supply-chain diversification, improved food processing and retailing, improved energy use in food systems, reducing food loss, and improved supply chain resilience.",0
58,Panama,"Al 2025, contar con un estudio actualizado de vulnerabilidad y riesgo climático a las instalaciones de salud de Panamá.",Meta 8.2,Segunda Contribución Determinada a Nivel Nacional ,https://sinia.gob.pa/segunda-contribucion-determinada-a-nivel-nacional-cdn2/,Clima,No-GEI,Salud Pública,CDN,Metas de las CDN,"By 2025, have an updated study of vulnerability and climate risk for health facilities in the country.",9,Value chain management,"This includes dietary changes, reducing food waste, reducing post-harvest losses, sustainable sourcing and use of resources, supply-chain diversification, improved food processing and retailing, improved energy use in food systems, reducing food loss, and improved supply chain resilience.",NbS,"Value chain management This includes dietary changes, reducing food waste, reducing post-harvest losses, sustainable sourcing and use of resources, supply-chain diversification, improved food processing and retailing, improved energy use in food systems, reducing food loss, and improved supply chain resilience.",0
59,Panama,"Al 2026, se fortalecerá el Sistema de Información y Vigilancia Epidemiológica con variables e indicadores de cambio climático.",Meta 8.3,Segunda Contribución Determinada a Nivel Nacional ,https://sinia.gob.pa/segunda-contribucion-determinada-a-nivel-nacional-cdn2/,Clima,No-GEI,Salud Pública,CDN,Metas de las CDN,"By 2026, the Biodiversity Information System will be strengthened with climate change variables and indicators.",9,Value chain management,"This includes dietary changes, reducing food waste, reducing post-harvest losses, sustainable sourcing and use of resources, supply-chain diversification, improved food processing and retailing, improved energy use in food systems, reducing food loss, and improved supply chain resilience.",NbS,"Value chain management This includes dietary changes, reducing food waste, reducing post-harvest losses, sustainable sourcing and use of resources, supply-chain diversification, improved food processing and retailing, improved energy use in food systems, reducing food loss, and improved supply chain resilience.",0
60,Panama,"Al 2026, se fortalecerá el Programa de promoción y prevención de la salud con variables e indicadores de cambio climático.",Meta 8.4,Segunda Contribución Determinada a Nivel Nacional ,https://sinia.gob.pa/segunda-contribucion-determinada-a-nivel-nacional-cdn2/,Clima,No-GEI,Salud Pública,CDN,Metas de las CDN,"By 2026, the health promotion and prevention program will be strengthened with variables and indicators of climate change.",9,Value chain management,"This includes dietary changes, reducing food waste, reducing post-harvest losses, sustainable sourcing and use of resources, supply-chain diversification, improved food processing and retailing, improved energy use in food systems, reducing food loss, and improved supply chain resilience.",NbS,"Value chain management This includes dietary changes, reducing food waste, reducing post-harvest losses, sustainable sourcing and use of resources, supply-chain diversification, improved food processing and retailing, improved energy use in food systems, reducing food loss, and improved supply chain resilience.",0
61,Panama,"Al 2028, contar con un estudio diagnóstico de las instalaciones de salud pública que utilizan plantas de generación por diésel, que permita el calculo para hacer la transformación hacia plantas fotovoltaicas y calentadores solares de agua.",Meta 8.5,Segunda Contribución Determinada a Nivel Nacional ,https://sinia.gob.pa/segunda-contribucion-determinada-a-nivel-nacional-cdn2/,Clima,No-GEI,Salud Pública,CDN,Metas de las CDN,"By 2028, have a diagnostic study of public health facilities that use diesel generation plants, which allows for the calculation to transform towards photovoltaic plants and solar water heaters.",9,Value chain management,"This includes dietary changes, reducing food waste, reducing post-harvest losses, sustainable sourcing and use of resources, supply-chain diversification, improved food processing and retailing, improved energy use in food systems, reducing food loss, and improved supply chain resilience.",NbS,"Value chain management This includes dietary changes, reducing food waste, reducing post-harvest losses, sustainable sourcing and use of resources, supply-chain diversification, improved food processing and retailing, improved energy use in food systems, reducing food loss, and improved supply chain resilience.",0
62,Panama,"Al 2025, Panamá contará con un Plan de Adaptación del sector Infraestructura Sostenible con co-beneficio de mitigación.",Meta 9.1,Segunda Contribución Determinada a Nivel Nacional ,https://sinia.gob.pa/segunda-contribucion-determinada-a-nivel-nacional-cdn2/,Clima,No-GEI,Infraestructura Sostenible,CDN,Metas de las CDN,"By 2025, the country will have a Sustainable Infrastructure Adaptation Plan with Carbon monoxide-benefits for mitigation.",9,Value chain management,"This includes dietary changes, reducing food waste, reducing post-harvest losses, sustainable sourcing and use of resources, supply-chain diversification, improved food processing and retailing, improved energy use in food systems, reducing food loss, and improved supply chain resilience.",NbS,"Value chain management This includes dietary changes, reducing food waste, reducing post-harvest losses, sustainable sourcing and use of resources, supply-chain diversification, improved food processing and retailing, improved energy use in food systems, reducing food loss, and improved supply chain resilience.",0
63,Panama,"A 2025, Panamá integrará la dimensión de Cambio Climático en los proyectos de inversión pública, a través de la implementación de la “Guía Técnica de Cambio Climático para Proyectos de Infraestructura de Inversión Pública”.",Meta 9.2,Segunda Contribución Determinada a Nivel Nacional ,https://sinia.gob.pa/segunda-contribucion-determinada-a-nivel-nacional-cdn2/,Clima,No-GEI,Infraestructura Sostenible,CDN,Metas de las CDN,"By 2025, the country will integrate the Climate Change dimension into public investment projects through the implementation of the ""Technical Guidance Document on Climate Change for Public Investment Infrastructure Projects.",9,Value chain management,"This includes dietary changes, reducing food waste, reducing post-harvest losses, sustainable sourcing and use of resources, supply-chain diversification, improved food processing and retailing, improved energy use in food systems, reducing food loss, and improved supply chain resilience.",NbS,"Value chain management This includes dietary changes, reducing food waste, reducing post-harvest losses, sustainable sourcing and use of resources, supply-chain diversification, improved food processing and retailing, improved energy use in food systems, reducing food loss, and improved supply chain resilience.",0
64,Panama,"A 2022, se tendrá actualizada la normativa de Evaluación de los Estudios de Impacto Ambiental (EIA), que incorporará gestión de riesgo climático, medidas de adaptación y reducción de huella de carbono de los proyectos.",Meta 9.3,Segunda Contribución Determinada a Nivel Nacional ,https://sinia.gob.pa/segunda-contribucion-determinada-a-nivel-nacional-cdn2/,Clima,No-GEI,Infraestructura Sostenible,CDN,Metas de las CDN,"By 2022, the regulations for Environmental Impact Assessment (Environmental Impact Assessment) will be updated to incorporate climate risk management, adaptation measures, and carbon footprint reduction of projects.",9,Value chain management,"This includes dietary changes, reducing food waste, reducing post-harvest losses, sustainable sourcing and use of resources, supply-chain diversification, improved food processing and retailing, improved energy use in food systems, reducing food loss, and improved supply chain resilience.",NbS,"Value chain management This includes dietary changes, reducing food waste, reducing post-harvest losses, sustainable sourcing and use of resources, supply-chain diversification, improved food processing and retailing, improved energy use in food systems, reducing food loss, and improved supply chain resilience.",0
65,Panama,"Al 2025, se contará con una hoja de ruta para incentivar el financiamiento público o privado de infraestructuras sostenibles y resilientes bajo en carbono.",Meta 9.4,Segunda Contribución Determinada a Nivel Nacional ,https://sinia.gob.pa/segunda-contribucion-determinada-a-nivel-nacional-cdn2/,Clima,No-GEI,Infraestructura Sostenible,CDN,Metas de las CDN,"By 2025, a roadmap will be in place to encourage public or private financing of sustainable and resilient low-carbon infrastructure.",9,Value chain management,"This includes dietary changes, reducing food waste, reducing post-harvest losses, sustainable sourcing and use of resources, supply-chain diversification, improved food processing and retailing, improved energy use in food systems, reducing food loss, and improved supply chain resilience.",NbS,"Value chain management This includes dietary changes, reducing food waste, reducing post-harvest losses, sustainable sourcing and use of resources, supply-chain diversification, improved food processing and retailing, improved energy use in food systems, reducing food loss, and improved supply chain resilience.",0
66,Panama,"Al 2026, se contará con el instrumento normativo que regulará la transición a la insfraestructura sostenible y resiliente bajo en carbono.",Meta 9.5,Segunda Contribución Determinada a Nivel Nacional ,https://sinia.gob.pa/segunda-contribucion-determinada-a-nivel-nacional-cdn2/,Clima,No-GEI,Infraestructura Sostenible,CDN,Metas de las CDN,"By 2026, there will be a regulatory instrument that will govern the transition to sustainable and resilient low-carbon infrastructure.",9,Value chain management,"This includes dietary changes, reducing food waste, reducing post-harvest losses, sustainable sourcing and use of resources, supply-chain diversification, improved food processing and retailing, improved energy use in food systems, reducing food loss, and improved supply chain resilience.",NbS,"Value chain management This includes dietary changes, reducing food waste, reducing post-harvest losses, sustainable sourcing and use of resources, supply-chain diversification, improved food processing and retailing, improved energy use in food systems, reducing food loss, and improved supply chain resilience.",0
67,Panama,"Al 2027, Panamá contará con manuales y guías implementadas para dar cumplimiento en la transición a la infraestructura sostenible y resiliente bajo en carbono.",Meta 9.6,Segunda Contribución Determinada a Nivel Nacional ,https://sinia.gob.pa/segunda-contribucion-determinada-a-nivel-nacional-cdn2/,Clima,No-GEI,Infraestructura Sostenible,CDN,Metas de las CDN,"By 2027, the country will have implemented manuals and guides to comply with the transition to sustainable and resilient low-carbon infrastructure.",9,Value chain management,"This includes dietary changes, reducing food waste, reducing post-harvest losses, sustainable sourcing and use of resources, supply-chain diversification, improved food processing and retailing, improved energy use in food systems, reducing food loss, and improved supply chain resilience.",NbS,"Value chain management This includes dietary changes, reducing food waste, reducing post-harvest losses, sustainable sourcing and use of resources, supply-chain diversification, improved food processing and retailing, improved energy use in food systems, reducing food loss, and improved supply chain resilience.",0
68,Panama,"A 2025, se contará con la actualización del Decreto Ejecutivo de Eco-Etiquetado.",Meta 10.1,Segunda Contribución Determinada a Nivel Nacional ,https://sinia.gob.pa/segunda-contribucion-determinada-a-nivel-nacional-cdn2/,Clima,No-GEI,Economía Circular,CDN,Metas de las CDN,"By 2025, the update of the Executive Decree on Eco-Labeling will be available.",9,Value chain management,"This includes dietary changes, reducing food waste, reducing post-harvest losses, sustainable sourcing and use of resources, supply-chain diversification, improved food processing and retailing, improved energy use in food systems, reducing food loss, and improved supply chain resilience.",NbS,"Value chain management This includes dietary changes, reducing food waste, reducing post-harvest losses, sustainable sourcing and use of resources, supply-chain diversification, improved food processing and retailing, improved energy use in food systems, reducing food loss, and improved supply chain resilience.",0
69,Panama,"A 2025, se contará con el Centro de Economía Circular del CONEP, en funcionamiento.",Meta 10.2,Segunda Contribución Determinada a Nivel Nacional ,https://sinia.gob.pa/segunda-contribucion-determinada-a-nivel-nacional-cdn2/,Clima,No-GEI,Economía Circular,CDN,Metas de las CDN,"By 2025, the National Council of Private Enterprise's Circular Economy Centre will be operational.",9,Value chain management,"This includes dietary changes, reducing food waste, reducing post-harvest losses, sustainable sourcing and use of resources, supply-chain diversification, improved food processing and retailing, improved energy use in food systems, reducing food loss, and improved supply chain resilience.",NbS,"Value chain management This includes dietary changes, reducing food waste, reducing post-harvest losses, sustainable sourcing and use of resources, supply-chain diversification, improved food processing and retailing, improved energy use in food systems, reducing food loss, and improved supply chain resilience.",0
70,Panama,"A 2025, se habrán generado métricas e indicadores para el monitoreo de avances del país en este sector.",Meta 10.3,Segunda Contribución Determinada a Nivel Nacional ,https://sinia.gob.pa/segunda-contribucion-determinada-a-nivel-nacional-cdn2/,Clima,No-GEI,Economía Circular,CDN,Metas de las CDN,"By 2025, metrics and indicators will have been generated for monitoring the country's progress in this sector.",9,Value chain management,"This includes dietary changes, reducing food waste, reducing post-harvest losses, sustainable sourcing and use of resources, supply-chain diversification, improved food processing and retailing, improved energy use in food systems, reducing food loss, and improved supply chain resilience.",NbS,"Value chain management This includes dietary changes, reducing food waste, reducing post-harvest losses, sustainable sourcing and use of resources, supply-chain diversification, improved food processing and retailing, improved energy use in food systems, reducing food loss, and improved supply chain resilience.",0
71,Panama,"A 2025, se contará con el programa Reduce Tu Huella Corporativo, desarrollado y en funcionamiento, con al menos 100 organizaciones registradas, reportando huella de carbono o huella hídrica.",Meta 10.4,Segunda Contribución Determinada a Nivel Nacional ,https://sinia.gob.pa/segunda-contribucion-determinada-a-nivel-nacional-cdn2/,Clima,No-GEI,Economía Circular,CDN,Metas de las CDN,"By 2025, the Corporate Reduce Your Footprint program will be developed and operational, with at least 100 registered organizations reporting their carbon footprint or water footprint.",9,Value chain management,"This includes dietary changes, reducing food waste, reducing post-harvest losses, sustainable sourcing and use of resources, supply-chain diversification, improved food processing and retailing, improved energy use in food systems, reducing food loss, and improved supply chain resilience.",NbS,"Value chain management This includes dietary changes, reducing food waste, reducing post-harvest losses, sustainable sourcing and use of resources, supply-chain diversification, improved food processing and retailing, improved energy use in food systems, reducing food loss, and improved supply chain resilience.",0
72,Panama,"Al 2026, Panamá contará con un Plan de Adaptación del sector de Economía Circular con co-beneficio de mitigación.",Meta 10.5,Segunda Contribución Determinada a Nivel Nacional ,https://sinia.gob.pa/segunda-contribucion-determinada-a-nivel-nacional-cdn2/,Clima,No-GEI,Economía Circular,CDN,Metas de las CDN,"By 2026, the country will have a Circular Economy Adaptation Plan with Carbon monoxide-benefits for mitigation.",9,Value chain management,"This includes dietary changes, reducing food waste, reducing post-harvest losses, sustainable sourcing and use of resources, supply-chain diversification, improved food processing and retailing, improved energy use in food systems, reducing food loss, and improved supply chain resilience.",NbS,"Value chain management This includes dietary changes, reducing food waste, reducing post-harvest losses, sustainable sourcing and use of resources, supply-chain diversification, improved food processing and retailing, improved energy use in food systems, reducing food loss, and improved supply chain resilience.",0
73,Panama,"A 2022, se tendría actualizada la normativa de Auditorías Ambientales y Planes de Manejo Ambiental, que incluirá gestión de riesgo de desastres, medidas de adaptación y reducción de huella de carbono.",Meta 10.6,Segunda Contribución Determinada a Nivel Nacional ,https://sinia.gob.pa/segunda-contribucion-determinada-a-nivel-nacional-cdn2/,Clima,No-GEI,Economía Circular,CDN,Metas de las CDN,"By 2022, the regulations for Environmental Audits and Environmental Management Plans will be updated, which will include disaster risk management, adaptation measures, and carbon footprint reduction.",9,Value chain management,"This includes dietary changes, reducing food waste, reducing post-harvest losses, sustainable sourcing and use of resources, supply-chain diversification, improved food processing and retailing, improved energy use in food systems, reducing food loss, and improved supply chain resilience.",NbS,"Value chain management This includes dietary changes, reducing food waste, reducing post-harvest losses, sustainable sourcing and use of resources, supply-chain diversification, improved food processing and retailing, improved energy use in food systems, reducing food loss, and improved supply chain resilience.",0
74,Panama,"Al 2024, se contará con la Hoja de Ruta de Economía Circular desde la perspectiva de cambio climático.",Meta 10.7,Segunda Contribución Determinada a Nivel Nacional ,https://sinia.gob.pa/segunda-contribucion-determinada-a-nivel-nacional-cdn2/,Clima,No-GEI,Economía Circular,CDN,Metas de las CDN,"By 2024, the Circular Economy Roadmap will be available from the perspective of climate change.",9,Value chain management,"This includes dietary changes, reducing food waste, reducing post-harvest losses, sustainable sourcing and use of resources, supply-chain diversification, improved food processing and retailing, improved energy use in food systems, reducing food loss, and improved supply chain resilience.",NbS,"Value chain management This includes dietary changes, reducing food waste, reducing post-harvest losses, sustainable sourcing and use of resources, supply-chain diversification, improved food processing and retailing, improved energy use in food systems, reducing food loss, and improved supply chain resilience.",0
75,Panama,"Al 2026, Panamá contará con una base de datos digital para impulsar la economía circular.",Meta 10.8,Segunda Contribución Determinada a Nivel Nacional ,https://sinia.gob.pa/segunda-contribucion-determinada-a-nivel-nacional-cdn2/,Clima,No-GEI,Economía Circular,CDN,Metas de las CDN,"By 2026, the country will have a digital database to promote the circular economy.",9,Value chain management,"This includes dietary changes, reducing food waste, reducing post-harvest losses, sustainable sourcing and use of resources, supply-chain diversification, improved food processing and retailing, improved energy use in food systems, reducing food loss, and improved supply chain resilience.",NbS,"Value chain management This includes dietary changes, reducing food waste, reducing post-harvest losses, sustainable sourcing and use of resources, supply-chain diversification, improved food processing and retailing, improved energy use in food systems, reducing food loss, and improved supply chain resilience.",0
76,Panama,"Al 2026, se contarán con 200 empresas activas reportando su huella de carbono; 25 empresas implementando medidas de mitigación y 5 empresas implementando medidas de compensación.",Meta 10.9,Segunda Contribución Determinada a Nivel Nacional ,https://sinia.gob.pa/segunda-contribucion-determinada-a-nivel-nacional-cdn2/,Clima,No-GEI,Economía Circular,CDN,Metas de las CDN,"By 2026, there will be 200 active companies reporting their carbon footprint; 25 companies implementing mitigation measures, and 5 companies implementing compensation measures.",9,Value chain management,"This includes dietary changes, reducing food waste, reducing post-harvest losses, sustainable sourcing and use of resources, supply-chain diversification, improved food processing and retailing, improved energy use in food systems, reducing food loss, and improved supply chain resilience.",NbS,"Value chain management This includes dietary changes, reducing food waste, reducing post-harvest losses, sustainable sourcing and use of resources, supply-chain diversification, improved food processing and retailing, improved energy use in food systems, reducing food loss, and improved supply chain resilience.",0
77,Panama,"Al 2026, se contará con 100 empresas inscritas en el programa RTH - Corporativo Hídrico; y 5 acciones de reducción registradas a partir de la participación del programa RTH - Corporativo Hídrico.",Meta 10.10,Segunda Contribución Determinada a Nivel Nacional ,https://sinia.gob.pa/segunda-contribucion-determinada-a-nivel-nacional-cdn2/,Clima,No-GEI,Economía Circular,CDN,Metas de las CDN,"By 2026, there will be 100 companies registered in the Reduce Your Footprint - Corporate Water program; and 5 reduction actions recorded from the participation in the Reduce Your Footprint - Corporate Water program.",9,Value chain management,"This includes dietary changes, reducing food waste, reducing post-harvest losses, sustainable sourcing and use of resources, supply-chain diversification, improved food processing and retailing, improved energy use in food systems, reducing food loss, and improved supply chain resilience.",NbS,"Value chain management This includes dietary changes, reducing food waste, reducing post-harvest losses, sustainable sourcing and use of resources, supply-chain diversification, improved food processing and retailing, improved energy use in food systems, reducing food loss, and improved supply chain resilience.",0
78,Panama,"Al 2026, Panamá contará con una Política de Economía Circular.",Meta 10.11,Segunda Contribución Determinada a Nivel Nacional ,https://sinia.gob.pa/segunda-contribucion-determinada-a-nivel-nacional-cdn2/,Clima,No-GEI,Economía Circular,CDN,Metas de las CDN,"By 2026, the country will have a Circular Economy Policy.",9,Value chain management,"This includes dietary changes, reducing food waste, reducing post-harvest losses, sustainable sourcing and use of resources, supply-chain diversification, improved food processing and retailing, improved energy use in food systems, reducing food loss, and improved supply chain resilience.",NbS,"Value chain management This includes dietary changes, reducing food waste, reducing post-harvest losses, sustainable sourcing and use of resources, supply-chain diversification, improved food processing and retailing, improved energy use in food systems, reducing food loss, and improved supply chain resilience.",0
79,Panama,"Al 2028, se contarán con 50 empresas que forman parte del programa RTH Corporativo Carbono, estén comprometidas a la carbono neutralidad.",Meta 10.12,Segunda Contribución Determinada a Nivel Nacional ,https://sinia.gob.pa/segunda-contribucion-determinada-a-nivel-nacional-cdn2/,Clima,No-GEI,Economía Circular,CDN,Metas de las CDN,"By 2028, there will be 50 companies participating in the Reduce Your Corporate Carbon Footprint program, committed to carbon neutrality.",9,Value chain management,"This includes dietary changes, reducing food waste, reducing post-harvest losses, sustainable sourcing and use of resources, supply-chain diversification, improved food processing and retailing, improved energy use in food systems, reducing food loss, and improved supply chain resilience.",NbS,"Value chain management This includes dietary changes, reducing food waste, reducing post-harvest losses, sustainable sourcing and use of resources, supply-chain diversification, improved food processing and retailing, improved energy use in food systems, reducing food loss, and improved supply chain resilience.",0
80,Panama,"A 2025, se habrá mejorado, ampliado y fortalecido la Plataforma SIRED (Sistema de Recopilación y Evaluación de Daños), por medio de la inclusión de eventos de lento progreso, resultado del Cambio Climático.",Meta 11.1,Segunda Contribución Determinada a Nivel Nacional ,https://sinia.gob.pa/segunda-contribucion-determinada-a-nivel-nacional-cdn2/,Clima,No-GEI,Transversal,CDN,Metas de las CDN,"By 2025, the SIRED Platform (Damage Collection and Assessment System) will have been improved, expanded, and strengthened through the inclusion of slow-progress events resulting from Climate Change.",9,Value chain management,"This includes dietary changes, reducing food waste, reducing post-harvest losses, sustainable sourcing and use of resources, supply-chain diversification, improved food processing and retailing, improved energy use in food systems, reducing food loss, and improved supply chain resilience.",NbS,"Value chain management This includes dietary changes, reducing food waste, reducing post-harvest losses, sustainable sourcing and use of resources, supply-chain diversification, improved food processing and retailing, improved energy use in food systems, reducing food loss, and improved supply chain resilience.",0
81,Panama,"A 2025, Panamá se compromete a establecer y poner en marcha la Plataforma Nacional de Transparencia Climática.",Meta 11.2,Segunda Contribución Determinada a Nivel Nacional ,https://sinia.gob.pa/segunda-contribucion-determinada-a-nivel-nacional-cdn2/,Clima,No-GEI,Transversal,CDN,Metas de las CDN,"By 2025, the country commits to establishing and launching the National Climate Transparency Platform.",9,Value chain management,"This includes dietary changes, reducing food waste, reducing post-harvest losses, sustainable sourcing and use of resources, supply-chain diversification, improved food processing and retailing, improved energy use in food systems, reducing food loss, and improved supply chain resilience.",NbS,"Value chain management This includes dietary changes, reducing food waste, reducing post-harvest losses, sustainable sourcing and use of resources, supply-chain diversification, improved food processing and retailing, improved energy use in food systems, reducing food loss, and improved supply chain resilience.",0
82,Panama,"Al 2030, Panamá se compromete a integrar la perspectiva de género en su acción climática desarrollando una guía metodológica de género y cambio climático para la implementación de acciones de mitigación y adaptación con enfoque de género y asegurando la actualización periódica cada cinco años del Plan Nacional de Género y Cambio Climático.",Meta 12.1,Segunda Contribución Determinada a Nivel Nacional ,https://sinia.gob.pa/segunda-contribucion-determinada-a-nivel-nacional-cdn2/,Clima,No-GEI,Género,CDN,Metas de las CDN,"By 2030, the country is committed to integrating the gender perspective into its climate action by developing a gender and climate change methodological guide for the implementation of gender-focused mitigation and adaptation actions, and ensuring the periodic update of the National Gender and Climate Change Plan every five years.",9,Value chain management,"This includes dietary changes, reducing food waste, reducing post-harvest losses, sustainable sourcing and use of resources, supply-chain diversification, improved food processing and retailing, improved energy use in food systems, reducing food loss, and improved supply chain resilience.",NbS,"Value chain management This includes dietary changes, reducing food waste, reducing post-harvest losses, sustainable sourcing and use of resources, supply-chain diversification, improved food processing and retailing, improved energy use in food systems, reducing food loss, and improved supply chain resilience.",0
83,Panama,"Al 2025, se constituirá un grupo de trabajo interinstitucional liderado por el Ministerio de Ambiente que funcionará como mecanismo de coordinación de políticas públicas, programas, planes y proyectos, así como de las acciones específicas en materia de empleos y habilidades verdes para una transición justa que aproveche la descarbonización de la economía y el fomento de la adaptación y resiliencia frente al cambio climático como oportunidades para fortalecer el desarrollo humano de la población panameña, incorporando siempre la perspectiva de género.",Meta 13.1,Segunda Contribución Determinada a Nivel Nacional ,https://sinia.gob.pa/segunda-contribucion-determinada-a-nivel-nacional-cdn2/,Clima,No-GEI,Transición Justa,CDN,Metas de las CDN,"By 2025, an inter-institutional working group led by the Ministry of Environment will be established to function as a mechanism for coordinating public policies, programmes, plans, and projects, as well as specific actions regarding green jobs and skills for a just transition that leverages the decarbonization of the economy and promotes adaptation and resilience to climate change as opportunities to strengthen the human development of the Panamanian population, always incorporating a gender perspective.",9,Value chain management,"This includes dietary changes, reducing food waste, reducing post-harvest losses, sustainable sourcing and use of resources, supply-chain diversification, improved food processing and retailing, improved energy use in food systems, reducing food loss, and improved supply chain resilience.",NbS,"Value chain management This includes dietary changes, reducing food waste, reducing post-harvest losses, sustainable sourcing and use of resources, supply-chain diversification, improved food processing and retailing, improved energy use in food systems, reducing food loss, and improved supply chain resilience.",0
84,Panama,"Al 2026, se habrá elaborado un estudio sobre la cuantificación del impacto de la descarbonización y la adaptación al cambio climático sobre el empleo formal, la micro, pequeña y mediana empresa, así como las asociaciones de productores y cooperativas; con enfoque integral de género.",Meta 13.2,Segunda Contribución Determinada a Nivel Nacional ,https://sinia.gob.pa/segunda-contribucion-determinada-a-nivel-nacional-cdn2/,Clima,No-GEI,Transición Justa,CDN,Metas de las CDN,"By 2026, a study will have been developed on the quantification of the impact of decarbonization and climate change adaptation on formal employment, micro, small and medium enterprises, as well as producer associations and cooperatives; with a comprehensive gender approach.",9,Value chain management,"This includes dietary changes, reducing food waste, reducing post-harvest losses, sustainable sourcing and use of resources, supply-chain diversification, improved food processing and retailing, improved energy use in food systems, reducing food loss, and improved supply chain resilience.",NbS,"Value chain management This includes dietary changes, reducing food waste, reducing post-harvest losses, sustainable sourcing and use of resources, supply-chain diversification, improved food processing and retailing, improved energy use in food systems, reducing food loss, and improved supply chain resilience.",0
85,Panama,"Al 2020, Panamá habrá identificado y priorizado las áreas claves de biodiversidad (ACB), tanto dentro como fuera del SINAP.",Meta 1.1,Estrategia Nacional de Biodiversidad y Plan de Acción 2018-2050,https://www.undp.org/sites/g/files/zskgke326/files/migration/pa/Estrategia-Nacional-Biodiversidad-2050.pdf,Biodiversidad,No-GEI,Biodiversidad,EPANB,MNB,"By 2020, the country will have identified and prioritized the key biodiversity areas (key biodiversity areas), both within and outside the Biodiversity Information System (Biodiveristy Information System).",9,Value chain management,"This includes dietary changes, reducing food waste, reducing post-harvest losses, sustainable sourcing and use of resources, supply-chain diversification, improved food processing and retailing, improved energy use in food systems, reducing food loss, and improved supply chain resilience.",NbS,"Value chain management This includes dietary changes, reducing food waste, reducing post-harvest losses, sustainable sourcing and use of resources, supply-chain diversification, improved food processing and retailing, improved energy use in food systems, reducing food loss, and improved supply chain resilience.",0
86,Panama,"Al 2050, se habrán actualizado y estarán en ejecución Planes de Conservación, Manejo y Co-Manejo en las áreas protegidas que contribuyan a la conservación de la biodiversidad.",Meta 1.2,Estrategia Nacional de Biodiversidad y Plan de Acción 2018-2050,https://www.undp.org/sites/g/files/zskgke326/files/migration/pa/Estrategia-Nacional-Biodiversidad-2050.pdf,Biodiversidad,No-GEI,Biodiversidad,EPANB,MNB,"By 2050, Conservation, Management, and Carbon monoxide-Management Plans will have been updated and will be in execution in the Protected Areas that contribute to the conservation of biological diversity.",9,Value chain management,"This includes dietary changes, reducing food waste, reducing post-harvest losses, sustainable sourcing and use of resources, supply-chain diversification, improved food processing and retailing, improved energy use in food systems, reducing food loss, and improved supply chain resilience.",NbS,"Value chain management This includes dietary changes, reducing food waste, reducing post-harvest losses, sustainable sourcing and use of resources, supply-chain diversification, improved food processing and retailing, improved energy use in food systems, reducing food loss, and improved supply chain resilience.",0
87,Panama,"Al 2025, se habrán fortalecido los programas de conservación ex situ, con el apoyo alianzas público-privadas.",Meta 1.3,Estrategia Nacional de Biodiversidad y Plan de Acción 2018-2050,https://www.undp.org/sites/g/files/zskgke326/files/migration/pa/Estrategia-Nacional-Biodiversidad-2050.pdf,Biodiversidad,No-GEI,Biodiversidad,EPANB,MNB,"By 2025, ex situ conservation programs will have been strengthened, with the support of public-private partnerships.",9,Value chain management,"This includes dietary changes, reducing food waste, reducing post-harvest losses, sustainable sourcing and use of resources, supply-chain diversification, improved food processing and retailing, improved energy use in food systems, reducing food loss, and improved supply chain resilience.",NbS,"Value chain management This includes dietary changes, reducing food waste, reducing post-harvest losses, sustainable sourcing and use of resources, supply-chain diversification, improved food processing and retailing, improved energy use in food systems, reducing food loss, and improved supply chain resilience.",0
88,Panama,"Al 2050, se habrán restaurado, en forma prioritaria, al menos el 15% de las áreas degradadas a nivel nacional, focalizadas en ACB, cuencas hidrográficas, zonas de amortiguamiento, manglares y tierras de vocación forestal.",Meta 1.4,Estrategia Nacional de Biodiversidad y Plan de Acción 2018-2050,https://www.undp.org/sites/g/files/zskgke326/files/migration/pa/Estrategia-Nacional-Biodiversidad-2050.pdf,Biodiversidad,No-GEI,Biodiversidad,EPANB,MNB,"By 2050, at least 15% of degraded areas at the national level will have been restored as a priority, focusing on key biodiversity areas, watersheds, buffer zones, mangroves, and forested lands.",9,Value chain management,"This includes dietary changes, reducing food waste, reducing post-harvest losses, sustainable sourcing and use of resources, supply-chain diversification, improved food processing and retailing, improved energy use in food systems, reducing food loss, and improved supply chain resilience.",NbS,"Value chain management This includes dietary changes, reducing food waste, reducing post-harvest losses, sustainable sourcing and use of resources, supply-chain diversification, improved food processing and retailing, improved energy use in food systems, reducing food loss, and improved supply chain resilience.",0
