index,Country,Target Text,Target Name,index,Theme,Text,generated_sample
14,Sri Lanka,"Enable businesses to assess, disclose and mitigate risks and negative impacts on biodiversity; while benefitting from and supporting biodiversity",Draft NBT 15,11,Climate change adaptation and mitigation ,"Climate change adaptation and mitigation  This includes actions that help reduce vulnerability to the current or expected impacts of climate change like weather extremes and hazards, sea-level rise, biodiversity loss, or food and water insecurity and prevent further warming. This can include building flood defenses or switching to drought-resistant crops, blue carbon, GHG emissions, global warming, carbon footprint, loss and damage, net zero, decarbonization, carbon sink, carbon removal, and carbon capture. ",1 - biodiversity loss
15,Sri Lanka,"Promote sustainable consumption to reduce waste through education, policies, and communication",Draft NBT 16,11,Climate change adaptation and mitigation ,"Climate change adaptation and mitigation  This includes actions that help reduce vulnerability to the current or expected impacts of climate change like weather extremes and hazards, sea-level rise, biodiversity loss, or food and water insecurity and prevent further warming. This can include building flood defenses or switching to drought-resistant crops, blue carbon, GHG emissions, global warming, carbon footprint, loss and damage, net zero, decarbonization, carbon sink, carbon removal, and carbon capture. ",0
16,Sri Lanka,Strengthen biosafety and distribute the benefits of biotechnology,Draft NBT 17,11,Climate change adaptation and mitigation ,"Climate change adaptation and mitigation  This includes actions that help reduce vulnerability to the current or expected impacts of climate change like weather extremes and hazards, sea-level rise, biodiversity loss, or food and water insecurity and prevent further warming. This can include building flood defenses or switching to drought-resistant crops, blue carbon, GHG emissions, global warming, carbon footprint, loss and damage, net zero, decarbonization, carbon sink, carbon removal, and carbon capture. ",0
17,Sri Lanka,"Minimize impacts from harmful incentives and abiotic extractions on biodiversity, and scale up positive incentives and alternative solutions",Draft NBT 18,11,Climate change adaptation and mitigation ,"Climate change adaptation and mitigation  This includes actions that help reduce vulnerability to the current or expected impacts of climate change like weather extremes and hazards, sea-level rise, biodiversity loss, or food and water insecurity and prevent further warming. This can include building flood defenses or switching to drought-resistant crops, blue carbon, GHG emissions, global warming, carbon footprint, loss and damage, net zero, decarbonization, carbon sink, carbon removal, and carbon capture. ",1 - Climate change adaptation and mitigation
18,Sri Lanka,Mobilize adequate funding from all sources to implement the National Biodiversity Strategies and Action Plans and achieve the National Biodiversity Targets by 2030 ,Draft NBT 19,11,Climate change adaptation and mitigation ,"Climate change adaptation and mitigation  This includes actions that help reduce vulnerability to the current or expected impacts of climate change like weather extremes and hazards, sea-level rise, biodiversity loss, or food and water insecurity and prevent further warming. This can include building flood defenses or switching to drought-resistant crops, blue carbon, GHG emissions, global warming, carbon footprint, loss and damage, net zero, decarbonization, carbon sink, carbon removal, and carbon capture. ","1 - National Biodiversity Strategies and Action Plans are essential for addressing biodiversity loss, which is a sub-topic of climate change adaptation and mitigation."
19,Sri Lanka,"Enable capacity-building and technology transfer for biodiversity research, conservation, monitoring and cooperation",Draft NBT 20,11,Climate change adaptation and mitigation ,"Climate change adaptation and mitigation  This includes actions that help reduce vulnerability to the current or expected impacts of climate change like weather extremes and hazards, sea-level rise, biodiversity loss, or food and water insecurity and prevent further warming. This can include building flood defenses or switching to drought-resistant crops, blue carbon, GHG emissions, global warming, carbon footprint, loss and damage, net zero, decarbonization, carbon sink, carbon removal, and carbon capture. ",0
20,Sri Lanka,Manage data and ensure access to accurate knowledge and information to guide biodiversity inclusive decision making and action,Draft NBT 21,11,Climate change adaptation and mitigation ,"Climate change adaptation and mitigation  This includes actions that help reduce vulnerability to the current or expected impacts of climate change like weather extremes and hazards, sea-level rise, biodiversity loss, or food and water insecurity and prevent further warming. This can include building flood defenses or switching to drought-resistant crops, blue carbon, GHG emissions, global warming, carbon footprint, loss and damage, net zero, decarbonization, carbon sink, carbon removal, and carbon capture. ",1 - Climate change adaptation and mitigation
21,Sri Lanka,Make participation possible for all in decision-making and access to justice and information relating to biodiversity,Draft NBT 22,11,Climate change adaptation and mitigation ,"Climate change adaptation and mitigation  This includes actions that help reduce vulnerability to the current or expected impacts of climate change like weather extremes and hazards, sea-level rise, biodiversity loss, or food and water insecurity and prevent further warming. This can include building flood defenses or switching to drought-resistant crops, blue carbon, GHG emissions, global warming, carbon footprint, loss and damage, net zero, decarbonization, carbon sink, carbon removal, and carbon capture. ",0
22,Sri Lanka,"Ensure gender equality and a gender-responsive approach for biodiversity conservation, management and sustainable use",Draft NBT 23,11,Climate change adaptation and mitigation ,"Climate change adaptation and mitigation  This includes actions that help reduce vulnerability to the current or expected impacts of climate change like weather extremes and hazards, sea-level rise, biodiversity loss, or food and water insecurity and prevent further warming. This can include building flood defenses or switching to drought-resistant crops, blue carbon, GHG emissions, global warming, carbon footprint, loss and damage, net zero, decarbonization, carbon sink, carbon removal, and carbon capture. ",0
23,Sri Lanka,"Build capacity for conservation of biodiversity at all its levels, and for sustainable use of bioresources to benefit people",Draft NBT 24,11,Climate change adaptation and mitigation ,"Climate change adaptation and mitigation  This includes actions that help reduce vulnerability to the current or expected impacts of climate change like weather extremes and hazards, sea-level rise, biodiversity loss, or food and water insecurity and prevent further warming. This can include building flood defenses or switching to drought-resistant crops, blue carbon, GHG emissions, global warming, carbon footprint, loss and damage, net zero, decarbonization, carbon sink, carbon removal, and carbon capture. ",1 - Climate change adaptation and mitigation
24,Sri Lanka,"Enable the implementation, monitoring, and review of National Biodiversity Strategies and Action Plans activities and achievement of the National Biodiversity Targets by 2030",Draft NBT 25,11,Climate change adaptation and mitigation ,"Climate change adaptation and mitigation  This includes actions that help reduce vulnerability to the current or expected impacts of climate change like weather extremes and hazards, sea-level rise, biodiversity loss, or food and water insecurity and prevent further warming. This can include building flood defenses or switching to drought-resistant crops, blue carbon, GHG emissions, global warming, carbon footprint, loss and damage, net zero, decarbonization, carbon sink, carbon removal, and carbon capture. ",1 - Climate change adaptation and mitigation
25,Sri Lanka,"Enhance renewable energy contribution to the national electricity generation mix by increasing Solar Photovoltaics, Wind, Hydro and Sustainable Biomass-based electricity generation (Target: Develop an additional capacity of 3,867MW renewable energy over the Renewable Energy capacity considered in Business as Usual scenario out of which approximately 950MW are on an unconditional basis and 2,917MW on a conditional basis)",NDC 1 - Energy,11,Climate change adaptation and mitigation ,"Climate change adaptation and mitigation  This includes actions that help reduce vulnerability to the current or expected impacts of climate change like weather extremes and hazards, sea-level rise, biodiversity loss, or food and water insecurity and prevent further warming. This can include building flood defenses or switching to drought-resistant crops, blue carbon, GHG emissions, global warming, carbon footprint, loss and damage, net zero, decarbonization, carbon sink, carbon removal, and carbon capture. ",1 - Climate change adaptation and mitigation
26,Sri Lanka,"Implement Demand Side Management (DSM) measures by promoting energy efficient equipment, technologies and system improvements in a national energy efficiency improvement and conservation (EEI&C) programme",NDC 2 - Energy,11,Climate change adaptation and mitigation ,"Climate change adaptation and mitigation  This includes actions that help reduce vulnerability to the current or expected impacts of climate change like weather extremes and hazards, sea-level rise, biodiversity loss, or food and water insecurity and prevent further warming. This can include building flood defenses or switching to drought-resistant crops, blue carbon, GHG emissions, global warming, carbon footprint, loss and damage, net zero, decarbonization, carbon sink, carbon removal, and carbon capture. ",1 - Climate change adaptation and mitigation
27,Sri Lanka,Conversion of existing fuel oil-based combined cycle power plants to Natural Gas (NG) and establishment of new NG plants as conditional measures (once the necessary infrastructure is available),NDC 3 - Energy,11,Climate change adaptation and mitigation ,"Climate change adaptation and mitigation  This includes actions that help reduce vulnerability to the current or expected impacts of climate change like weather extremes and hazards, sea-level rise, biodiversity loss, or food and water insecurity and prevent further warming. This can include building flood defenses or switching to drought-resistant crops, blue carbon, GHG emissions, global warming, carbon footprint, loss and damage, net zero, decarbonization, carbon sink, carbon removal, and carbon capture. ",0
28,Sri Lanka,"Transmission and distribution network efficiency improvements (loss reduction of 0.5% compared with Business as Usual by 2030) as an unconditional measure (Target - approximately 1,848 GWh energy savings)",NDC 4 - Energy,11,Climate change adaptation and mitigation ,"Climate change adaptation and mitigation  This includes actions that help reduce vulnerability to the current or expected impacts of climate change like weather extremes and hazards, sea-level rise, biodiversity loss, or food and water insecurity and prevent further warming. This can include building flood defenses or switching to drought-resistant crops, blue carbon, GHG emissions, global warming, carbon footprint, loss and damage, net zero, decarbonization, carbon sink, carbon removal, and carbon capture. ",0
29,Sri Lanka,Conduct Research and Development activities to implement pilot-scale projects for Non-Conventional Renewable Energy (Non-Conventional Renewable Energy) sources that have not yet reached commercial maturity and develop other grid supporting infrastructures as conditional measures,NDC 5 - Energy,11,Climate change adaptation and mitigation ,"Climate change adaptation and mitigation  This includes actions that help reduce vulnerability to the current or expected impacts of climate change like weather extremes and hazards, sea-level rise, biodiversity loss, or food and water insecurity and prevent further warming. This can include building flood defenses or switching to drought-resistant crops, blue carbon, GHG emissions, global warming, carbon footprint, loss and damage, net zero, decarbonization, carbon sink, carbon removal, and carbon capture. ",0
30,Sri Lanka,Transport sector system improved,NDC 1 - Transport,11,Climate change adaptation and mitigation ,"Climate change adaptation and mitigation  This includes actions that help reduce vulnerability to the current or expected impacts of climate change like weather extremes and hazards, sea-level rise, biodiversity loss, or food and water insecurity and prevent further warming. This can include building flood defenses or switching to drought-resistant crops, blue carbon, GHG emissions, global warming, carbon footprint, loss and damage, net zero, decarbonization, carbon sink, carbon removal, and carbon capture. ",0
31,Sri Lanka,Promote public passenger transport,NDC 2 - Transport,11,Climate change adaptation and mitigation ,"Climate change adaptation and mitigation  This includes actions that help reduce vulnerability to the current or expected impacts of climate change like weather extremes and hazards, sea-level rise, biodiversity loss, or food and water insecurity and prevent further warming. This can include building flood defenses or switching to drought-resistant crops, blue carbon, GHG emissions, global warming, carbon footprint, loss and damage, net zero, decarbonization, carbon sink, carbon removal, and carbon capture. ",0
32,Sri Lanka,Shift freight to efficient modes,NDC 3 - Transport,11,Climate change adaptation and mitigation ,"Climate change adaptation and mitigation  This includes actions that help reduce vulnerability to the current or expected impacts of climate change like weather extremes and hazards, sea-level rise, biodiversity loss, or food and water insecurity and prevent further warming. This can include building flood defenses or switching to drought-resistant crops, blue carbon, GHG emissions, global warming, carbon footprint, loss and damage, net zero, decarbonization, carbon sink, carbon removal, and carbon capture. ",0
33,Sri Lanka,Rapid transport for passenger transport,NDC 4 - Transport,11,Climate change adaptation and mitigation ,"Climate change adaptation and mitigation  This includes actions that help reduce vulnerability to the current or expected impacts of climate change like weather extremes and hazards, sea-level rise, biodiversity loss, or food and water insecurity and prevent further warming. This can include building flood defenses or switching to drought-resistant crops, blue carbon, GHG emissions, global warming, carbon footprint, loss and damage, net zero, decarbonization, carbon sink, carbon removal, and carbon capture. ",0
34,Sri Lanka,Promote non-motorized transport modes,NDC 5 - Transport,11,Climate change adaptation and mitigation ,"Climate change adaptation and mitigation  This includes actions that help reduce vulnerability to the current or expected impacts of climate change like weather extremes and hazards, sea-level rise, biodiversity loss, or food and water insecurity and prevent further warming. This can include building flood defenses or switching to drought-resistant crops, blue carbon, GHG emissions, global warming, carbon footprint, loss and damage, net zero, decarbonization, carbon sink, carbon removal, and carbon capture. ",0
35,Sri Lanka,Introduce taxes and other instruments to promote public transport,NDC 6 - Transport,11,Climate change adaptation and mitigation ,"Climate change adaptation and mitigation  This includes actions that help reduce vulnerability to the current or expected impacts of climate change like weather extremes and hazards, sea-level rise, biodiversity loss, or food and water insecurity and prevent further warming. This can include building flood defenses or switching to drought-resistant crops, blue carbon, GHG emissions, global warming, carbon footprint, loss and damage, net zero, decarbonization, carbon sink, carbon removal, and carbon capture. ",0
36,Sri Lanka,Introduce inland water transport modes,NDC 7 - Transport,11,Climate change adaptation and mitigation ,"Climate change adaptation and mitigation  This includes actions that help reduce vulnerability to the current or expected impacts of climate change like weather extremes and hazards, sea-level rise, biodiversity loss, or food and water insecurity and prevent further warming. This can include building flood defenses or switching to drought-resistant crops, blue carbon, GHG emissions, global warming, carbon footprint, loss and damage, net zero, decarbonization, carbon sink, carbon removal, and carbon capture. ",0
37,Sri Lanka,Modernizing and upgrading of suburban railway,NDC 8 - Transport,11,Climate change adaptation and mitigation ,"Climate change adaptation and mitigation  This includes actions that help reduce vulnerability to the current or expected impacts of climate change like weather extremes and hazards, sea-level rise, biodiversity loss, or food and water insecurity and prevent further warming. This can include building flood defenses or switching to drought-resistant crops, blue carbon, GHG emissions, global warming, carbon footprint, loss and damage, net zero, decarbonization, carbon sink, carbon removal, and carbon capture. ",0
38,Sri Lanka,Promote electric mobility and hybrid vehicles,NDC 9 - Transport,11,Climate change adaptation and mitigation ,"Climate change adaptation and mitigation  This includes actions that help reduce vulnerability to the current or expected impacts of climate change like weather extremes and hazards, sea-level rise, biodiversity loss, or food and water insecurity and prevent further warming. This can include building flood defenses or switching to drought-resistant crops, blue carbon, GHG emissions, global warming, carbon footprint, loss and damage, net zero, decarbonization, carbon sink, carbon removal, and carbon capture. ",0
39,Sri Lanka,Improve vehicle fleet efficiency ,NDC 10 - Transport,11,Climate change adaptation and mitigation ,"Climate change adaptation and mitigation  This includes actions that help reduce vulnerability to the current or expected impacts of climate change like weather extremes and hazards, sea-level rise, biodiversity loss, or food and water insecurity and prevent further warming. This can include building flood defenses or switching to drought-resistant crops, blue carbon, GHG emissions, global warming, carbon footprint, loss and damage, net zero, decarbonization, carbon sink, carbon removal, and carbon capture. ",0
40,Sri Lanka,Road infrastructure development,NDC 11 - Transport,11,Climate change adaptation and mitigation ,"Climate change adaptation and mitigation  This includes actions that help reduce vulnerability to the current or expected impacts of climate change like weather extremes and hazards, sea-level rise, biodiversity loss, or food and water insecurity and prevent further warming. This can include building flood defenses or switching to drought-resistant crops, blue carbon, GHG emissions, global warming, carbon footprint, loss and damage, net zero, decarbonization, carbon sink, carbon removal, and carbon capture. ",0
41,Sri Lanka,Reduce Greenhouse Gas emissions from the marine sector,NDC 12 - Transport,11,Climate change adaptation and mitigation ,"Climate change adaptation and mitigation  This includes actions that help reduce vulnerability to the current or expected impacts of climate change like weather extremes and hazards, sea-level rise, biodiversity loss, or food and water insecurity and prevent further warming. This can include building flood defenses or switching to drought-resistant crops, blue carbon, GHG emissions, global warming, carbon footprint, loss and damage, net zero, decarbonization, carbon sink, carbon removal, and carbon capture. ",1 - Climate change adaptation and mitigation
42,Sri Lanka,Generic enabling activities,NDC 13 - Transport,11,Climate change adaptation and mitigation ,"Climate change adaptation and mitigation  This includes actions that help reduce vulnerability to the current or expected impacts of climate change like weather extremes and hazards, sea-level rise, biodiversity loss, or food and water insecurity and prevent further warming. This can include building flood defenses or switching to drought-resistant crops, blue carbon, GHG emissions, global warming, carbon footprint, loss and damage, net zero, decarbonization, carbon sink, carbon removal, and carbon capture. ",0
43,Sri Lanka,"Continue fuel-switching to sustainable biomass energy and improve user efficiency in selected industrial sub-sectors (tea, rubber, apparel, hotel & tourism, rice processing)",NDC 1 - Industry,11,Climate change adaptation and mitigation ,"Climate change adaptation and mitigation  This includes actions that help reduce vulnerability to the current or expected impacts of climate change like weather extremes and hazards, sea-level rise, biodiversity loss, or food and water insecurity and prevent further warming. This can include building flood defenses or switching to drought-resistant crops, blue carbon, GHG emissions, global warming, carbon footprint, loss and damage, net zero, decarbonization, carbon sink, carbon removal, and carbon capture. ",1 - Climate change adaptation and mitigation
44,Sri Lanka,Enhance the application of Resource Efficient Cleaner Production (RECP) practices in selected industrial sub-sectors,NDC 2 - Industry,11,Climate change adaptation and mitigation ,"Climate change adaptation and mitigation  This includes actions that help reduce vulnerability to the current or expected impacts of climate change like weather extremes and hazards, sea-level rise, biodiversity loss, or food and water insecurity and prevent further warming. This can include building flood defenses or switching to drought-resistant crops, blue carbon, GHG emissions, global warming, carbon footprint, loss and damage, net zero, decarbonization, carbon sink, carbon removal, and carbon capture. ",0
45,Sri Lanka,Establish eco-industrial parks and villages,NDC 3 - Industry,11,Climate change adaptation and mitigation ,"Climate change adaptation and mitigation  This includes actions that help reduce vulnerability to the current or expected impacts of climate change like weather extremes and hazards, sea-level rise, biodiversity loss, or food and water insecurity and prevent further warming. This can include building flood defenses or switching to drought-resistant crops, blue carbon, GHG emissions, global warming, carbon footprint, loss and damage, net zero, decarbonization, carbon sink, carbon removal, and carbon capture. ",0
46,Sri Lanka,Introduce Circular Economy concept to selected industrial sub-sectors and selected industrial zones,NDC 4 - Industry,11,Climate change adaptation and mitigation ,"Climate change adaptation and mitigation  This includes actions that help reduce vulnerability to the current or expected impacts of climate change like weather extremes and hazards, sea-level rise, biodiversity loss, or food and water insecurity and prevent further warming. This can include building flood defenses or switching to drought-resistant crops, blue carbon, GHG emissions, global warming, carbon footprint, loss and damage, net zero, decarbonization, carbon sink, carbon removal, and carbon capture. ",0
47,Sri Lanka,Introduce tri-generation facilities to selected industrial parks,NDC 5 - Industry,11,Climate change adaptation and mitigation ,"Climate change adaptation and mitigation  This includes actions that help reduce vulnerability to the current or expected impacts of climate change like weather extremes and hazards, sea-level rise, biodiversity loss, or food and water insecurity and prevent further warming. This can include building flood defenses or switching to drought-resistant crops, blue carbon, GHG emissions, global warming, carbon footprint, loss and damage, net zero, decarbonization, carbon sink, carbon removal, and carbon capture. ",0
48,Sri Lanka,Incentivize Greenhouse Gas reduction of clinker production in the cement industry,NDC 6 - Industry,11,Climate change adaptation and mitigation ,"Climate change adaptation and mitigation  This includes actions that help reduce vulnerability to the current or expected impacts of climate change like weather extremes and hazards, sea-level rise, biodiversity loss, or food and water insecurity and prevent further warming. This can include building flood defenses or switching to drought-resistant crops, blue carbon, GHG emissions, global warming, carbon footprint, loss and damage, net zero, decarbonization, carbon sink, carbon removal, and carbon capture. ",1 - Greenhouse Gas reduction
49,Sri Lanka,Generic enabling activities,NDC 7 - Industry,11,Climate change adaptation and mitigation ,"Climate change adaptation and mitigation  This includes actions that help reduce vulnerability to the current or expected impacts of climate change like weather extremes and hazards, sea-level rise, biodiversity loss, or food and water insecurity and prevent further warming. This can include building flood defenses or switching to drought-resistant crops, blue carbon, GHG emissions, global warming, carbon footprint, loss and damage, net zero, decarbonization, carbon sink, carbon removal, and carbon capture. ",0
50,Sri Lanka,Improve Circular Economy practices in all Municipal Solid Waste generation sources,NDC 1 - Waste,11,Climate change adaptation and mitigation ,"Climate change adaptation and mitigation  This includes actions that help reduce vulnerability to the current or expected impacts of climate change like weather extremes and hazards, sea-level rise, biodiversity loss, or food and water insecurity and prevent further warming. This can include building flood defenses or switching to drought-resistant crops, blue carbon, GHG emissions, global warming, carbon footprint, loss and damage, net zero, decarbonization, carbon sink, carbon removal, and carbon capture. ",1 - Climate change adaptation and mitigation
51,Sri Lanka,Manage biodegradable waste component through biological treatments,NDC 2 - Waste,11,Climate change adaptation and mitigation ,"Climate change adaptation and mitigation  This includes actions that help reduce vulnerability to the current or expected impacts of climate change like weather extremes and hazards, sea-level rise, biodiversity loss, or food and water insecurity and prevent further warming. This can include building flood defenses or switching to drought-resistant crops, blue carbon, GHG emissions, global warming, carbon footprint, loss and damage, net zero, decarbonization, carbon sink, carbon removal, and carbon capture. ",0
52,Sri Lanka,Introduce energy recovery using non-recyclables and waste which cannot be managed by other means,NDC 3 - Waste,11,Climate change adaptation and mitigation ,"Climate change adaptation and mitigation  This includes actions that help reduce vulnerability to the current or expected impacts of climate change like weather extremes and hazards, sea-level rise, biodiversity loss, or food and water insecurity and prevent further warming. This can include building flood defenses or switching to drought-resistant crops, blue carbon, GHG emissions, global warming, carbon footprint, loss and damage, net zero, decarbonization, carbon sink, carbon removal, and carbon capture. ",0
53,Sri Lanka,The use of sanitary landfills for the disposal of residual waste will be increased from the current level of 5% to 100% on weight basis,NDC 4 - Waste,11,Climate change adaptation and mitigation ,"Climate change adaptation and mitigation  This includes actions that help reduce vulnerability to the current or expected impacts of climate change like weather extremes and hazards, sea-level rise, biodiversity loss, or food and water insecurity and prevent further warming. This can include building flood defenses or switching to drought-resistant crops, blue carbon, GHG emissions, global warming, carbon footprint, loss and damage, net zero, decarbonization, carbon sink, carbon removal, and carbon capture. ",0
54,Sri Lanka,Generic enabling activities,NDC 5 - Waste,11,Climate change adaptation and mitigation ,"Climate change adaptation and mitigation  This includes actions that help reduce vulnerability to the current or expected impacts of climate change like weather extremes and hazards, sea-level rise, biodiversity loss, or food and water insecurity and prevent further warming. This can include building flood defenses or switching to drought-resistant crops, blue carbon, GHG emissions, global warming, carbon footprint, loss and damage, net zero, decarbonization, carbon sink, carbon removal, and carbon capture. ",0
55,Sri Lanka,Increase forest cover of the country up to 32% by 2030,NDC 1 - Forestry,11,Climate change adaptation and mitigation ,"Climate change adaptation and mitigation  This includes actions that help reduce vulnerability to the current or expected impacts of climate change like weather extremes and hazards, sea-level rise, biodiversity loss, or food and water insecurity and prevent further warming. This can include building flood defenses or switching to drought-resistant crops, blue carbon, GHG emissions, global warming, carbon footprint, loss and damage, net zero, decarbonization, carbon sink, carbon removal, and carbon capture. ",1 - Climate change adaptation and mitigation
56,Sri Lanka,Improve the quality of growing stock of natural forests and plantations,NDC 2 - Forestry,11,Climate change adaptation and mitigation ,"Climate change adaptation and mitigation  This includes actions that help reduce vulnerability to the current or expected impacts of climate change like weather extremes and hazards, sea-level rise, biodiversity loss, or food and water insecurity and prevent further warming. This can include building flood defenses or switching to drought-resistant crops, blue carbon, GHG emissions, global warming, carbon footprint, loss and damage, net zero, decarbonization, carbon sink, carbon removal, and carbon capture. ",0
57,Sri Lanka,Strengthen catchment protection of major rivers and cascade systems,NDC 3 - Forestry,11,Climate change adaptation and mitigation ,"Climate change adaptation and mitigation  This includes actions that help reduce vulnerability to the current or expected impacts of climate change like weather extremes and hazards, sea-level rise, biodiversity loss, or food and water insecurity and prevent further warming. This can include building flood defenses or switching to drought-resistant crops, blue carbon, GHG emissions, global warming, carbon footprint, loss and damage, net zero, decarbonization, carbon sink, carbon removal, and carbon capture. ",0
58,Sri Lanka,Improve and increase of Trees Outside Forests,NDC 4 - Forestry,11,Climate change adaptation and mitigation ,"Climate change adaptation and mitigation  This includes actions that help reduce vulnerability to the current or expected impacts of climate change like weather extremes and hazards, sea-level rise, biodiversity loss, or food and water insecurity and prevent further warming. This can include building flood defenses or switching to drought-resistant crops, blue carbon, GHG emissions, global warming, carbon footprint, loss and damage, net zero, decarbonization, carbon sink, carbon removal, and carbon capture. ",1 - Climate change adaptation and mitigation
59,Sri Lanka,Generic enabling activities,NDC 5 - Forestry,11,Climate change adaptation and mitigation ,"Climate change adaptation and mitigation  This includes actions that help reduce vulnerability to the current or expected impacts of climate change like weather extremes and hazards, sea-level rise, biodiversity loss, or food and water insecurity and prevent further warming. This can include building flood defenses or switching to drought-resistant crops, blue carbon, GHG emissions, global warming, carbon footprint, loss and damage, net zero, decarbonization, carbon sink, carbon removal, and carbon capture. ",0
60,Sri Lanka,Reduce post-harvest losses and value addition of fruits and vegetables,NDC 1 - Agriculture (mitigation),11,Climate change adaptation and mitigation ,"Climate change adaptation and mitigation  This includes actions that help reduce vulnerability to the current or expected impacts of climate change like weather extremes and hazards, sea-level rise, biodiversity loss, or food and water insecurity and prevent further warming. This can include building flood defenses or switching to drought-resistant crops, blue carbon, GHG emissions, global warming, carbon footprint, loss and damage, net zero, decarbonization, carbon sink, carbon removal, and carbon capture. ",0
61,Sri Lanka,Increase crop productivity,NDC 2 - Agriculture (mitigation),11,Climate change adaptation and mitigation ,"Climate change adaptation and mitigation  This includes actions that help reduce vulnerability to the current or expected impacts of climate change like weather extremes and hazards, sea-level rise, biodiversity loss, or food and water insecurity and prevent further warming. This can include building flood defenses or switching to drought-resistant crops, blue carbon, GHG emissions, global warming, carbon footprint, loss and damage, net zero, decarbonization, carbon sink, carbon removal, and carbon capture. ",0
62,Sri Lanka,Improve adoption of renewable energy for crop farming/value addition,NDC 3 - Agriculture (mitigation),11,Climate change adaptation and mitigation ,"Climate change adaptation and mitigation  This includes actions that help reduce vulnerability to the current or expected impacts of climate change like weather extremes and hazards, sea-level rise, biodiversity loss, or food and water insecurity and prevent further warming. This can include building flood defenses or switching to drought-resistant crops, blue carbon, GHG emissions, global warming, carbon footprint, loss and damage, net zero, decarbonization, carbon sink, carbon removal, and carbon capture. ",1 - Climate change adaptation and mitigation
63,Sri Lanka,"Improve dairy sector productivity by managing herd, herd health, feed and by improving animal comfort and welfare (40% increase of milk yield per cattle by 2030 on unconditional basis and further increase up to 55% on conditional basis. Increase productive milking cow percentage of the herd up to 40% on conditional basis)",NDC 4 - Agriculture (mitigation),11,Climate change adaptation and mitigation ,"Climate change adaptation and mitigation  This includes actions that help reduce vulnerability to the current or expected impacts of climate change like weather extremes and hazards, sea-level rise, biodiversity loss, or food and water insecurity and prevent further warming. This can include building flood defenses or switching to drought-resistant crops, blue carbon, GHG emissions, global warming, carbon footprint, loss and damage, net zero, decarbonization, carbon sink, carbon removal, and carbon capture. ",0
64,Sri Lanka,"Improve productivity of Monogastrics by improving genetic, feed efficiency, animal health, comfort and welfare",NDC 5 - Agriculture (mitigation),11,Climate change adaptation and mitigation ,"Climate change adaptation and mitigation  This includes actions that help reduce vulnerability to the current or expected impacts of climate change like weather extremes and hazards, sea-level rise, biodiversity loss, or food and water insecurity and prevent further warming. This can include building flood defenses or switching to drought-resistant crops, blue carbon, GHG emissions, global warming, carbon footprint, loss and damage, net zero, decarbonization, carbon sink, carbon removal, and carbon capture. ",0
65,Sri Lanka,Adopt renewable energy for livestock applications,NDC 6 - Agriculture (mitigation),11,Climate change adaptation and mitigation ,"Climate change adaptation and mitigation  This includes actions that help reduce vulnerability to the current or expected impacts of climate change like weather extremes and hazards, sea-level rise, biodiversity loss, or food and water insecurity and prevent further warming. This can include building flood defenses or switching to drought-resistant crops, blue carbon, GHG emissions, global warming, carbon footprint, loss and damage, net zero, decarbonization, carbon sink, carbon removal, and carbon capture. ",1 - Climate change adaptation and mitigation
66,Sri Lanka,Climate change considerations mainstreamed into agriculture in the country,NDC 1 - Agriculture (adaptation),11,Climate change adaptation and mitigation ,"Climate change adaptation and mitigation  This includes actions that help reduce vulnerability to the current or expected impacts of climate change like weather extremes and hazards, sea-level rise, biodiversity loss, or food and water insecurity and prevent further warming. This can include building flood defenses or switching to drought-resistant crops, blue carbon, GHG emissions, global warming, carbon footprint, loss and damage, net zero, decarbonization, carbon sink, carbon removal, and carbon capture. ",1 - Climate change adaptation and mitigation
67,Sri Lanka,Promote Integrated Pest Management (IPM) and Integrated Plant and Nutrition Systems (IPNS) in most vulnerable areas/districts/crops,NDC 2 - Agriculture (adaptation),11,Climate change adaptation and mitigation ,"Climate change adaptation and mitigation  This includes actions that help reduce vulnerability to the current or expected impacts of climate change like weather extremes and hazards, sea-level rise, biodiversity loss, or food and water insecurity and prevent further warming. This can include building flood defenses or switching to drought-resistant crops, blue carbon, GHG emissions, global warming, carbon footprint, loss and damage, net zero, decarbonization, carbon sink, carbon removal, and carbon capture. ",0
68,Sri Lanka,Develop/introduce varieties resistant/tolerant to biotic and abiotic stresses targeting most vulnerable agricultural crops to climate change,NDC 3 - Agriculture (adaptation),11,Climate change adaptation and mitigation ,"Climate change adaptation and mitigation  This includes actions that help reduce vulnerability to the current or expected impacts of climate change like weather extremes and hazards, sea-level rise, biodiversity loss, or food and water insecurity and prevent further warming. This can include building flood defenses or switching to drought-resistant crops, blue carbon, GHG emissions, global warming, carbon footprint, loss and damage, net zero, decarbonization, carbon sink, carbon removal, and carbon capture. ",1 - climate change adaptation and mitigation
69,Sri Lanka,Revisit the Agro Ecological Regions (AERs) maps of the country with current and future climate scenarios and recommend appropriate crops for different regions to reduce vulnerability to climate change impacts,NDC 4 - Agriculture (adaptation),11,Climate change adaptation and mitigation ,"Climate change adaptation and mitigation  This includes actions that help reduce vulnerability to the current or expected impacts of climate change like weather extremes and hazards, sea-level rise, biodiversity loss, or food and water insecurity and prevent further warming. This can include building flood defenses or switching to drought-resistant crops, blue carbon, GHG emissions, global warming, carbon footprint, loss and damage, net zero, decarbonization, carbon sink, carbon removal, and carbon capture. ",1 - Climate change adaptation
