index,Country,Target Text,Target Name,index,Country,Target Text,Target Name,generated_sample
13,Sri Lanka,"Integrate biodiversity consideration into national policies, plans and decision-making",Draft NBT 14,47,Sri Lanka,Ecosystem-based Approach to Fisheries Management (EAFM) adopted in areas of high climate vulnerability to enhance resilience,NDC 1 - Fisheries,Alignment opportunities
14,Sri Lanka,"Enable businesses to assess, disclose and mitigate risks and negative impacts on biodiversity; while benefitting from and supporting biodiversity",Draft NBT 15,47,Sri Lanka,Ecosystem-based Approach to Fisheries Management (EAFM) adopted in areas of high climate vulnerability to enhance resilience,NDC 1 - Fisheries,Alignment opportunities
15,Sri Lanka,"Promote sustainable consumption to reduce waste through education, policies, and communication",Draft NBT 16,47,Sri Lanka,Ecosystem-based Approach to Fisheries Management (EAFM) adopted in areas of high climate vulnerability to enhance resilience,NDC 1 - Fisheries,Alignment opportunities
16,Sri Lanka,Strengthen biosafety and distribute the benefits of biotechnology,Draft NBT 17,47,Sri Lanka,Ecosystem-based Approach to Fisheries Management (EAFM) adopted in areas of high climate vulnerability to enhance resilience,NDC 1 - Fisheries,NAN4
17,Sri Lanka,"Minimize impacts from harmful incentives and abiotic extractions on biodiversity, and scale up positive incentives and alternative solutions",Draft NBT 18,47,Sri Lanka,Ecosystem-based Approach to Fisheries Management (EAFM) adopted in areas of high climate vulnerability to enhance resilience,NDC 1 - Fisheries,Alignment opportunities
18,Sri Lanka,Mobilize adequate funding from all sources to implement the National Biodiversity Strategies and Action Plans and achieve the National Biodiversity Targets by 2030 ,Draft NBT 19,47,Sri Lanka,Ecosystem-based Approach to Fisheries Management (EAFM) adopted in areas of high climate vulnerability to enhance resilience,NDC 1 - Fisheries,Alignment opportunities
19,Sri Lanka,"Enable capacity-building and technology transfer for biodiversity research, conservation, monitoring and cooperation",Draft NBT 20,47,Sri Lanka,Ecosystem-based Approach to Fisheries Management (EAFM) adopted in areas of high climate vulnerability to enhance resilience,NDC 1 - Fisheries,Alignment opportunities
20,Sri Lanka,Manage data and ensure access to accurate knowledge and information to guide biodiversity inclusive decision making and action,Draft NBT 21,47,Sri Lanka,Ecosystem-based Approach to Fisheries Management (EAFM) adopted in areas of high climate vulnerability to enhance resilience,NDC 1 - Fisheries,Alignment opportunities
21,Sri Lanka,Make participation possible for all in decision-making and access to justice and information relating to biodiversity,Draft NBT 22,47,Sri Lanka,Ecosystem-based Approach to Fisheries Management (EAFM) adopted in areas of high climate vulnerability to enhance resilience,NDC 1 - Fisheries,Alignment opportunities
22,Sri Lanka,"Ensure gender equality and a gender-responsive approach for biodiversity conservation, management and sustainable use",Draft NBT 23,47,Sri Lanka,Ecosystem-based Approach to Fisheries Management (EAFM) adopted in areas of high climate vulnerability to enhance resilience,NDC 1 - Fisheries,Alignment opportunities
23,Sri Lanka,"Build capacity for conservation of biodiversity at all its levels, and for sustainable use of bioresources to benefit people",Draft NBT 24,47,Sri Lanka,Ecosystem-based Approach to Fisheries Management (EAFM) adopted in areas of high climate vulnerability to enhance resilience,NDC 1 - Fisheries,Alignment opportunities
24,Sri Lanka,"Enable the implementation, monitoring, and review of National Biodiversity Strategies and Action Plans activities and achievement of the National Biodiversity Targets by 2030",Draft NBT 25,47,Sri Lanka,Ecosystem-based Approach to Fisheries Management (EAFM) adopted in areas of high climate vulnerability to enhance resilience,NDC 1 - Fisheries,NAN4
0,Sri Lanka,Ensure biodiversity inclusive spatial planning and management to prevent biodiversity loss,Draft NBT 1,48,Sri Lanka,Expand aquaculture and culture-based fisheries to address food security issues relating to climate change,NDC 2 - Fisheries,Alignment opportunities
1,Sri Lanka,Restore 30% of all degraded ecosystems in the island and surrounding sea by 2030,Draft NBT 2,48,Sri Lanka,Expand aquaculture and culture-based fisheries to address food security issues relating to climate change,NDC 2 - Fisheries,Alignment opportunities
2,Sri Lanka,"Conserve 30% of the island's land, wetlands, and seas",Draft NBT 3,48,Sri Lanka,Expand aquaculture and culture-based fisheries to address food security issues relating to climate change,NDC 2 - Fisheries,Alignment opportunities
3,Sri Lanka,"Halt species extinction, protect genetic diversity, and manage human-wildlife conflict",Draft NBT 4,48,Sri Lanka,Expand aquaculture and culture-based fisheries to address food security issues relating to climate change,NDC 2 - Fisheries,Alignment opportunities
4,Sri Lanka,"Ensure sustainable, safe and legal harvesting and trade of wild species",Draft NBT 5,48,Sri Lanka,Expand aquaculture and culture-based fisheries to address food security issues relating to climate change,NDC 2 - Fisheries,Alignment opportunities
5,Sri Lanka,Reduce introduction of Invasive Alien Species (Invasive Alien Species) by 50% and minimize impact,Draft NBT 6,48,Sri Lanka,Expand aquaculture and culture-based fisheries to address food security issues relating to climate change,NDC 2 - Fisheries,Alignment opportunities
6,Sri Lanka,Reduce pollution and manage waste to prevent harm to biodiversity,Draft NBT 7,48,Sri Lanka,Expand aquaculture and culture-based fisheries to address food security issues relating to climate change,NDC 2 - Fisheries,Alignment opportunities
7,Sri Lanka,Minimize the impact of climate change on biodiversity and build resilience,Draft NBT 8,48,Sri Lanka,Expand aquaculture and culture-based fisheries to address food security issues relating to climate change,NDC 2 - Fisheries,NAN4
8,Sri Lanka,Ensure management and use of wild species sustainably and legally to benefit people,Draft NBT 9,48,Sri Lanka,Expand aquaculture and culture-based fisheries to address food security issues relating to climate change,NDC 2 - Fisheries,Alignment opportunities
9,Sri Lanka,"Ensure sustainability and conserve biodiversity during agriculture, aquaculture, fisheries, mining, nature-based tourism and forestry",Draft NBT 10,48,Sri Lanka,Expand aquaculture and culture-based fisheries to address food security issues relating to climate change,NDC 2 - Fisheries,Alignment opportunities
10,Sri Lanka,"Restore, maintain and enhance nature's contributions to people using nature-based solutions",Draft NBT 11,48,Sri Lanka,Expand aquaculture and culture-based fisheries to address food security issues relating to climate change,NDC 2 - Fisheries,Alignment opportunities
11,Sri Lanka,Enhance urban planning with green and blue spaces for human well-being and biodiversity,Draft NBT 12,48,Sri Lanka,Expand aquaculture and culture-based fisheries to address food security issues relating to climate change,NDC 2 - Fisheries,Alignment opportunities
12,Sri Lanka,"Enable benefit sharing from genetic resources, related digital sequence information, and traditional knowledge",Draft NBT 13,48,Sri Lanka,Expand aquaculture and culture-based fisheries to address food security issues relating to climate change,NDC 2 - Fisheries,Alignment opportunities
13,Sri Lanka,"Integrate biodiversity consideration into national policies, plans and decision-making",Draft NBT 14,48,Sri Lanka,Expand aquaculture and culture-based fisheries to address food security issues relating to climate change,NDC 2 - Fisheries,Alignment opportunities
14,Sri Lanka,"Enable businesses to assess, disclose and mitigate risks and negative impacts on biodiversity; while benefitting from and supporting biodiversity",Draft NBT 15,48,Sri Lanka,Expand aquaculture and culture-based fisheries to address food security issues relating to climate change,NDC 2 - Fisheries,Alignment opportunities
15,Sri Lanka,"Promote sustainable consumption to reduce waste through education, policies, and communication",Draft NBT 16,48,Sri Lanka,Expand aquaculture and culture-based fisheries to address food security issues relating to climate change,NDC 2 - Fisheries,NAN4
16,Sri Lanka,Strengthen biosafety and distribute the benefits of biotechnology,Draft NBT 17,48,Sri Lanka,Expand aquaculture and culture-based fisheries to address food security issues relating to climate change,NDC 2 - Fisheries,Alignment opportunities
17,Sri Lanka,"Minimize impacts from harmful incentives and abiotic extractions on biodiversity, and scale up positive incentives and alternative solutions",Draft NBT 18,48,Sri Lanka,Expand aquaculture and culture-based fisheries to address food security issues relating to climate change,NDC 2 - Fisheries,Alignment opportunities
18,Sri Lanka,Mobilize adequate funding from all sources to implement the National Biodiversity Strategies and Action Plans and achieve the National Biodiversity Targets by 2030 ,Draft NBT 19,48,Sri Lanka,Expand aquaculture and culture-based fisheries to address food security issues relating to climate change,NDC 2 - Fisheries,Alignment opportunities
19,Sri Lanka,"Enable capacity-building and technology transfer for biodiversity research, conservation, monitoring and cooperation",Draft NBT 20,48,Sri Lanka,Expand aquaculture and culture-based fisheries to address food security issues relating to climate change,NDC 2 - Fisheries,Alignment opportunities
20,Sri Lanka,Manage data and ensure access to accurate knowledge and information to guide biodiversity inclusive decision making and action,Draft NBT 21,48,Sri Lanka,Expand aquaculture and culture-based fisheries to address food security issues relating to climate change,NDC 2 - Fisheries,Alignment opportunities
21,Sri Lanka,Make participation possible for all in decision-making and access to justice and information relating to biodiversity,Draft NBT 22,48,Sri Lanka,Expand aquaculture and culture-based fisheries to address food security issues relating to climate change,NDC 2 - Fisheries,Alignment opportunities
22,Sri Lanka,"Ensure gender equality and a gender-responsive approach for biodiversity conservation, management and sustainable use",Draft NBT 23,48,Sri Lanka,Expand aquaculture and culture-based fisheries to address food security issues relating to climate change,NDC 2 - Fisheries,Alignment opportunities
23,Sri Lanka,"Build capacity for conservation of biodiversity at all its levels, and for sustainable use of bioresources to benefit people",Draft NBT 24,48,Sri Lanka,Expand aquaculture and culture-based fisheries to address food security issues relating to climate change,NDC 2 - Fisheries,NAN4
24,Sri Lanka,"Enable the implementation, monitoring, and review of National Biodiversity Strategies and Action Plans activities and achievement of the National Biodiversity Targets by 2030",Draft NBT 25,48,Sri Lanka,Expand aquaculture and culture-based fisheries to address food security issues relating to climate change,NDC 2 - Fisheries,Alignment opportunities
0,Sri Lanka,Ensure biodiversity inclusive spatial planning and management to prevent biodiversity loss,Draft NBT 1,49,Sri Lanka,Breeding of climate change resilient and commercially important aquatic resources,NDC 3 - Fisheries,Alignment opportunities
1,Sri Lanka,Restore 30% of all degraded ecosystems in the island and surrounding sea by 2030,Draft NBT 2,49,Sri Lanka,Breeding of climate change resilient and commercially important aquatic resources,NDC 3 - Fisheries,Alignment opportunities
2,Sri Lanka,"Conserve 30% of the island's land, wetlands, and seas",Draft NBT 3,49,Sri Lanka,Breeding of climate change resilient and commercially important aquatic resources,NDC 3 - Fisheries,Alignment opportunities
3,Sri Lanka,"Halt species extinction, protect genetic diversity, and manage human-wildlife conflict",Draft NBT 4,49,Sri Lanka,Breeding of climate change resilient and commercially important aquatic resources,NDC 3 - Fisheries,Alignment opportunities
4,Sri Lanka,"Ensure sustainable, safe and legal harvesting and trade of wild species",Draft NBT 5,49,Sri Lanka,Breeding of climate change resilient and commercially important aquatic resources,NDC 3 - Fisheries,Alignment opportunities
5,Sri Lanka,Reduce introduction of Invasive Alien Species (Invasive Alien Species) by 50% and minimize impact,Draft NBT 6,49,Sri Lanka,Breeding of climate change resilient and commercially important aquatic resources,NDC 3 - Fisheries,Alignment opportunities
6,Sri Lanka,Reduce pollution and manage waste to prevent harm to biodiversity,Draft NBT 7,49,Sri Lanka,Breeding of climate change resilient and commercially important aquatic resources,NDC 3 - Fisheries,NAN4
7,Sri Lanka,Minimize the impact of climate change on biodiversity and build resilience,Draft NBT 8,49,Sri Lanka,Breeding of climate change resilient and commercially important aquatic resources,NDC 3 - Fisheries,Alignment opportunities
8,Sri Lanka,Ensure management and use of wild species sustainably and legally to benefit people,Draft NBT 9,49,Sri Lanka,Breeding of climate change resilient and commercially important aquatic resources,NDC 3 - Fisheries,Alignment opportunities
9,Sri Lanka,"Ensure sustainability and conserve biodiversity during agriculture, aquaculture, fisheries, mining, nature-based tourism and forestry",Draft NBT 10,49,Sri Lanka,Breeding of climate change resilient and commercially important aquatic resources,NDC 3 - Fisheries,Alignment opportunities
10,Sri Lanka,"Restore, maintain and enhance nature's contributions to people using nature-based solutions",Draft NBT 11,49,Sri Lanka,Breeding of climate change resilient and commercially important aquatic resources,NDC 3 - Fisheries,Alignment opportunities
11,Sri Lanka,Enhance urban planning with green and blue spaces for human well-being and biodiversity,Draft NBT 12,49,Sri Lanka,Breeding of climate change resilient and commercially important aquatic resources,NDC 3 - Fisheries,Alignment opportunities
12,Sri Lanka,"Enable benefit sharing from genetic resources, related digital sequence information, and traditional knowledge",Draft NBT 13,49,Sri Lanka,Breeding of climate change resilient and commercially important aquatic resources,NDC 3 - Fisheries,Alignment opportunities
13,Sri Lanka,"Integrate biodiversity consideration into national policies, plans and decision-making",Draft NBT 14,49,Sri Lanka,Breeding of climate change resilient and commercially important aquatic resources,NDC 3 - Fisheries,Alignment opportunities
14,Sri Lanka,"Enable businesses to assess, disclose and mitigate risks and negative impacts on biodiversity; while benefitting from and supporting biodiversity",Draft NBT 15,49,Sri Lanka,Breeding of climate change resilient and commercially important aquatic resources,NDC 3 - Fisheries,NAN4
15,Sri Lanka,"Promote sustainable consumption to reduce waste through education, policies, and communication",Draft NBT 16,49,Sri Lanka,Breeding of climate change resilient and commercially important aquatic resources,NDC 3 - Fisheries,Alignment opportunities
16,Sri Lanka,Strengthen biosafety and distribute the benefits of biotechnology,Draft NBT 17,49,Sri Lanka,Breeding of climate change resilient and commercially important aquatic resources,NDC 3 - Fisheries,Alignment opportunities
17,Sri Lanka,"Minimize impacts from harmful incentives and abiotic extractions on biodiversity, and scale up positive incentives and alternative solutions",Draft NBT 18,49,Sri Lanka,Breeding of climate change resilient and commercially important aquatic resources,NDC 3 - Fisheries,Alignment opportunities
18,Sri Lanka,Mobilize adequate funding from all sources to implement the National Biodiversity Strategies and Action Plans and achieve the National Biodiversity Targets by 2030 ,Draft NBT 19,49,Sri Lanka,Breeding of climate change resilient and commercially important aquatic resources,NDC 3 - Fisheries,Alignment opportunities
19,Sri Lanka,"Enable capacity-building and technology transfer for biodiversity research, conservation, monitoring and cooperation",Draft NBT 20,49,Sri Lanka,Breeding of climate change resilient and commercially important aquatic resources,NDC 3 - Fisheries,Alignment opportunities
20,Sri Lanka,Manage data and ensure access to accurate knowledge and information to guide biodiversity inclusive decision making and action,Draft NBT 21,49,Sri Lanka,Breeding of climate change resilient and commercially important aquatic resources,NDC 3 - Fisheries,Alignment opportunities
21,Sri Lanka,Make participation possible for all in decision-making and access to justice and information relating to biodiversity,Draft NBT 22,49,Sri Lanka,Breeding of climate change resilient and commercially important aquatic resources,NDC 3 - Fisheries,Alignment opportunities
22,Sri Lanka,"Ensure gender equality and a gender-responsive approach for biodiversity conservation, management and sustainable use",Draft NBT 23,49,Sri Lanka,Breeding of climate change resilient and commercially important aquatic resources,NDC 3 - Fisheries,NAN4
23,Sri Lanka,"Build capacity for conservation of biodiversity at all its levels, and for sustainable use of bioresources to benefit people",Draft NBT 24,49,Sri Lanka,Breeding of climate change resilient and commercially important aquatic resources,NDC 3 - Fisheries,Alignment opportunities
24,Sri Lanka,"Enable the implementation, monitoring, and review of National Biodiversity Strategies and Action Plans activities and achievement of the National Biodiversity Targets by 2030",Draft NBT 25,49,Sri Lanka,Breeding of climate change resilient and commercially important aquatic resources,NDC 3 - Fisheries,Alignment opportunities
0,Sri Lanka,Ensure biodiversity inclusive spatial planning and management to prevent biodiversity loss,Draft NBT 1,50,Sri Lanka,"Increase the production capabilities of fisheries, aquatic resources in 30 lagoons that are highly vulnerable to climate change",NDC 4 - Fisheries,Alignment opportunities
1,Sri Lanka,Restore 30% of all degraded ecosystems in the island and surrounding sea by 2030,Draft NBT 2,50,Sri Lanka,"Increase the production capabilities of fisheries, aquatic resources in 30 lagoons that are highly vulnerable to climate change",NDC 4 - Fisheries,Alignment opportunities
2,Sri Lanka,"Conserve 30% of the island's land, wetlands, and seas",Draft NBT 3,50,Sri Lanka,"Increase the production capabilities of fisheries, aquatic resources in 30 lagoons that are highly vulnerable to climate change",NDC 4 - Fisheries,Alignment opportunities
3,Sri Lanka,"Halt species extinction, protect genetic diversity, and manage human-wildlife conflict",Draft NBT 4,50,Sri Lanka,"Increase the production capabilities of fisheries, aquatic resources in 30 lagoons that are highly vulnerable to climate change",NDC 4 - Fisheries,Alignment opportunities
4,Sri Lanka,"Ensure sustainable, safe and legal harvesting and trade of wild species",Draft NBT 5,50,Sri Lanka,"Increase the production capabilities of fisheries, aquatic resources in 30 lagoons that are highly vulnerable to climate change",NDC 4 - Fisheries,Alignment opportunities
5,Sri Lanka,Reduce introduction of Invasive Alien Species (Invasive Alien Species) by 50% and minimize impact,Draft NBT 6,50,Sri Lanka,"Increase the production capabilities of fisheries, aquatic resources in 30 lagoons that are highly vulnerable to climate change",NDC 4 - Fisheries,NAN4
6,Sri Lanka,Reduce pollution and manage waste to prevent harm to biodiversity,Draft NBT 7,50,Sri Lanka,"Increase the production capabilities of fisheries, aquatic resources in 30 lagoons that are highly vulnerable to climate change",NDC 4 - Fisheries,Alignment opportunities
7,Sri Lanka,Minimize the impact of climate change on biodiversity and build resilience,Draft NBT 8,50,Sri Lanka,"Increase the production capabilities of fisheries, aquatic resources in 30 lagoons that are highly vulnerable to climate change",NDC 4 - Fisheries,Alignment opportunities
8,Sri Lanka,Ensure management and use of wild species sustainably and legally to benefit people,Draft NBT 9,50,Sri Lanka,"Increase the production capabilities of fisheries, aquatic resources in 30 lagoons that are highly vulnerable to climate change",NDC 4 - Fisheries,Alignment opportunities
9,Sri Lanka,"Ensure sustainability and conserve biodiversity during agriculture, aquaculture, fisheries, mining, nature-based tourism and forestry",Draft NBT 10,50,Sri Lanka,"Increase the production capabilities of fisheries, aquatic resources in 30 lagoons that are highly vulnerable to climate change",NDC 4 - Fisheries,Alignment opportunities
10,Sri Lanka,"Restore, maintain and enhance nature's contributions to people using nature-based solutions",Draft NBT 11,50,Sri Lanka,"Increase the production capabilities of fisheries, aquatic resources in 30 lagoons that are highly vulnerable to climate change",NDC 4 - Fisheries,Alignment opportunities
11,Sri Lanka,Enhance urban planning with green and blue spaces for human well-being and biodiversity,Draft NBT 12,50,Sri Lanka,"Increase the production capabilities of fisheries, aquatic resources in 30 lagoons that are highly vulnerable to climate change",NDC 4 - Fisheries,Alignment opportunities
12,Sri Lanka,"Enable benefit sharing from genetic resources, related digital sequence information, and traditional knowledge",Draft NBT 13,50,Sri Lanka,"Increase the production capabilities of fisheries, aquatic resources in 30 lagoons that are highly vulnerable to climate change",NDC 4 - Fisheries,Alignment opportunities
13,Sri Lanka,"Integrate biodiversity consideration into national policies, plans and decision-making",Draft NBT 14,50,Sri Lanka,"Increase the production capabilities of fisheries, aquatic resources in 30 lagoons that are highly vulnerable to climate change",NDC 4 - Fisheries,NAN4
14,Sri Lanka,"Enable businesses to assess, disclose and mitigate risks and negative impacts on biodiversity; while benefitting from and supporting biodiversity",Draft NBT 15,50,Sri Lanka,"Increase the production capabilities of fisheries, aquatic resources in 30 lagoons that are highly vulnerable to climate change",NDC 4 - Fisheries,Alignment opportunities
15,Sri Lanka,"Promote sustainable consumption to reduce waste through education, policies, and communication",Draft NBT 16,50,Sri Lanka,"Increase the production capabilities of fisheries, aquatic resources in 30 lagoons that are highly vulnerable to climate change",NDC 4 - Fisheries,Alignment opportunities
16,Sri Lanka,Strengthen biosafety and distribute the benefits of biotechnology,Draft NBT 17,50,Sri Lanka,"Increase the production capabilities of fisheries, aquatic resources in 30 lagoons that are highly vulnerable to climate change",NDC 4 - Fisheries,Alignment opportunities
17,Sri Lanka,"Minimize impacts from harmful incentives and abiotic extractions on biodiversity, and scale up positive incentives and alternative solutions",Draft NBT 18,50,Sri Lanka,"Increase the production capabilities of fisheries, aquatic resources in 30 lagoons that are highly vulnerable to climate change",NDC 4 - Fisheries,Alignment opportunities
18,Sri Lanka,Mobilize adequate funding from all sources to implement the National Biodiversity Strategies and Action Plans and achieve the National Biodiversity Targets by 2030 ,Draft NBT 19,50,Sri Lanka,"Increase the production capabilities of fisheries, aquatic resources in 30 lagoons that are highly vulnerable to climate change",NDC 4 - Fisheries,Alignment opportunities
19,Sri Lanka,"Enable capacity-building and technology transfer for biodiversity research, conservation, monitoring and cooperation",Draft NBT 20,50,Sri Lanka,"Increase the production capabilities of fisheries, aquatic resources in 30 lagoons that are highly vulnerable to climate change",NDC 4 - Fisheries,Alignment opportunities
20,Sri Lanka,Manage data and ensure access to accurate knowledge and information to guide biodiversity inclusive decision making and action,Draft NBT 21,50,Sri Lanka,"Increase the production capabilities of fisheries, aquatic resources in 30 lagoons that are highly vulnerable to climate change",NDC 4 - Fisheries,Alignment opportunities
21,Sri Lanka,Make participation possible for all in decision-making and access to justice and information relating to biodiversity,Draft NBT 22,50,Sri Lanka,"Increase the production capabilities of fisheries, aquatic resources in 30 lagoons that are highly vulnerable to climate change",NDC 4 - Fisheries,NAN4
22,Sri Lanka,"Ensure gender equality and a gender-responsive approach for biodiversity conservation, management and sustainable use",Draft NBT 23,50,Sri Lanka,"Increase the production capabilities of fisheries, aquatic resources in 30 lagoons that are highly vulnerable to climate change",NDC 4 - Fisheries,Alignment opportunities
23,Sri Lanka,"Build capacity for conservation of biodiversity at all its levels, and for sustainable use of bioresources to benefit people",Draft NBT 24,50,Sri Lanka,"Increase the production capabilities of fisheries, aquatic resources in 30 lagoons that are highly vulnerable to climate change",NDC 4 - Fisheries,Alignment opportunities
24,Sri Lanka,"Enable the implementation, monitoring, and review of National Biodiversity Strategies and Action Plans activities and achievement of the National Biodiversity Targets by 2030",Draft NBT 25,50,Sri Lanka,"Increase the production capabilities of fisheries, aquatic resources in 30 lagoons that are highly vulnerable to climate change",NDC 4 - Fisheries,Alignment opportunities
0,Sri Lanka,Ensure biodiversity inclusive spatial planning and management to prevent biodiversity loss,Draft NBT 1,51,Sri Lanka,Enhanced safety at sea against climate change influenced extreme conditions,NDC 5 - Fisheries,Alignment opportunities
1,Sri Lanka,Restore 30% of all degraded ecosystems in the island and surrounding sea by 2030,Draft NBT 2,51,Sri Lanka,Enhanced safety at sea against climate change influenced extreme conditions,NDC 5 - Fisheries,Alignment opportunities
2,Sri Lanka,"Conserve 30% of the island's land, wetlands, and seas",Draft NBT 3,51,Sri Lanka,Enhanced safety at sea against climate change influenced extreme conditions,NDC 5 - Fisheries,Alignment opportunities
3,Sri Lanka,"Halt species extinction, protect genetic diversity, and manage human-wildlife conflict",Draft NBT 4,51,Sri Lanka,Enhanced safety at sea against climate change influenced extreme conditions,NDC 5 - Fisheries,Alignment opportunities
4,Sri Lanka,"Ensure sustainable, safe and legal harvesting and trade of wild species",Draft NBT 5,51,Sri Lanka,Enhanced safety at sea against climate change influenced extreme conditions,NDC 5 - Fisheries,NAN4
5,Sri Lanka,Reduce introduction of Invasive Alien Species (Invasive Alien Species) by 50% and minimize impact,Draft NBT 6,51,Sri Lanka,Enhanced safety at sea against climate change influenced extreme conditions,NDC 5 - Fisheries,Alignment opportunities
6,Sri Lanka,Reduce pollution and manage waste to prevent harm to biodiversity,Draft NBT 7,51,Sri Lanka,Enhanced safety at sea against climate change influenced extreme conditions,NDC 5 - Fisheries,Alignment opportunities
7,Sri Lanka,Minimize the impact of climate change on biodiversity and build resilience,Draft NBT 8,51,Sri Lanka,Enhanced safety at sea against climate change influenced extreme conditions,NDC 5 - Fisheries,Alignment opportunities
8,Sri Lanka,Ensure management and use of wild species sustainably and legally to benefit people,Draft NBT 9,51,Sri Lanka,Enhanced safety at sea against climate change influenced extreme conditions,NDC 5 - Fisheries,Alignment opportunities
9,Sri Lanka,"Ensure sustainability and conserve biodiversity during agriculture, aquaculture, fisheries, mining, nature-based tourism and forestry",Draft NBT 10,51,Sri Lanka,Enhanced safety at sea against climate change influenced extreme conditions,NDC 5 - Fisheries,Alignment opportunities
10,Sri Lanka,"Restore, maintain and enhance nature's contributions to people using nature-based solutions",Draft NBT 11,51,Sri Lanka,Enhanced safety at sea against climate change influenced extreme conditions,NDC 5 - Fisheries,Alignment opportunities
11,Sri Lanka,Enhance urban planning with green and blue spaces for human well-being and biodiversity,Draft NBT 12,51,Sri Lanka,Enhanced safety at sea against climate change influenced extreme conditions,NDC 5 - Fisheries,Alignment opportunities
12,Sri Lanka,"Enable benefit sharing from genetic resources, related digital sequence information, and traditional knowledge",Draft NBT 13,51,Sri Lanka,Enhanced safety at sea against climate change influenced extreme conditions,NDC 5 - Fisheries,NAN4
13,Sri Lanka,"Integrate biodiversity consideration into national policies, plans and decision-making",Draft NBT 14,51,Sri Lanka,Enhanced safety at sea against climate change influenced extreme conditions,NDC 5 - Fisheries,Alignment opportunities
14,Sri Lanka,"Enable businesses to assess, disclose and mitigate risks and negative impacts on biodiversity; while benefitting from and supporting biodiversity",Draft NBT 15,51,Sri Lanka,Enhanced safety at sea against climate change influenced extreme conditions,NDC 5 - Fisheries,Alignment opportunities
15,Sri Lanka,"Promote sustainable consumption to reduce waste through education, policies, and communication",Draft NBT 16,51,Sri Lanka,Enhanced safety at sea against climate change influenced extreme conditions,NDC 5 - Fisheries,Alignment opportunities
16,Sri Lanka,Strengthen biosafety and distribute the benefits of biotechnology,Draft NBT 17,51,Sri Lanka,Enhanced safety at sea against climate change influenced extreme conditions,NDC 5 - Fisheries,Alignment opportunities
17,Sri Lanka,"Minimize impacts from harmful incentives and abiotic extractions on biodiversity, and scale up positive incentives and alternative solutions",Draft NBT 18,51,Sri Lanka,Enhanced safety at sea against climate change influenced extreme conditions,NDC 5 - Fisheries,Alignment opportunities
18,Sri Lanka,Mobilize adequate funding from all sources to implement the National Biodiversity Strategies and Action Plans and achieve the National Biodiversity Targets by 2030 ,Draft NBT 19,51,Sri Lanka,Enhanced safety at sea against climate change influenced extreme conditions,NDC 5 - Fisheries,Alignment opportunities
19,Sri Lanka,"Enable capacity-building and technology transfer for biodiversity research, conservation, monitoring and cooperation",Draft NBT 20,51,Sri Lanka,Enhanced safety at sea against climate change influenced extreme conditions,NDC 5 - Fisheries,Alignment opportunities
20,Sri Lanka,Manage data and ensure access to accurate knowledge and information to guide biodiversity inclusive decision making and action,Draft NBT 21,51,Sri Lanka,Enhanced safety at sea against climate change influenced extreme conditions,NDC 5 - Fisheries,NAN4
21,Sri Lanka,Make participation possible for all in decision-making and access to justice and information relating to biodiversity,Draft NBT 22,51,Sri Lanka,Enhanced safety at sea against climate change influenced extreme conditions,NDC 5 - Fisheries,Alignment opportunities
22,Sri Lanka,"Ensure gender equality and a gender-responsive approach for biodiversity conservation, management and sustainable use",Draft NBT 23,51,Sri Lanka,Enhanced safety at sea against climate change influenced extreme conditions,NDC 5 - Fisheries,Alignment opportunities
23,Sri Lanka,"Build capacity for conservation of biodiversity at all its levels, and for sustainable use of bioresources to benefit people",Draft NBT 24,51,Sri Lanka,Enhanced safety at sea against climate change influenced extreme conditions,NDC 5 - Fisheries,Alignment opportunities
24,Sri Lanka,"Enable the implementation, monitoring, and review of National Biodiversity Strategies and Action Plans activities and achievement of the National Biodiversity Targets by 2030",Draft NBT 25,51,Sri Lanka,Enhanced safety at sea against climate change influenced extreme conditions,NDC 5 - Fisheries,Alignment opportunities
0,Sri Lanka,Ensure biodiversity inclusive spatial planning and management to prevent biodiversity loss,Draft NBT 1,52,Sri Lanka,Diversification of livelihoods of fisherfolk to build resilience to climate change,NDC 6 - Fisheries,Alignment opportunities
1,Sri Lanka,Restore 30% of all degraded ecosystems in the island and surrounding sea by 2030,Draft NBT 2,52,Sri Lanka,Diversification of livelihoods of fisherfolk to build resilience to climate change,NDC 6 - Fisheries,Alignment opportunities
2,Sri Lanka,"Conserve 30% of the island's land, wetlands, and seas",Draft NBT 3,52,Sri Lanka,Diversification of livelihoods of fisherfolk to build resilience to climate change,NDC 6 - Fisheries,Alignment opportunities
3,Sri Lanka,"Halt species extinction, protect genetic diversity, and manage human-wildlife conflict",Draft NBT 4,52,Sri Lanka,Diversification of livelihoods of fisherfolk to build resilience to climate change,NDC 6 - Fisheries,NAN4
4,Sri Lanka,"Ensure sustainable, safe and legal harvesting and trade of wild species",Draft NBT 5,52,Sri Lanka,Diversification of livelihoods of fisherfolk to build resilience to climate change,NDC 6 - Fisheries,Alignment opportunities
5,Sri Lanka,Reduce introduction of Invasive Alien Species (Invasive Alien Species) by 50% and minimize impact,Draft NBT 6,52,Sri Lanka,Diversification of livelihoods of fisherfolk to build resilience to climate change,NDC 6 - Fisheries,Alignment opportunities
6,Sri Lanka,Reduce pollution and manage waste to prevent harm to biodiversity,Draft NBT 7,52,Sri Lanka,Diversification of livelihoods of fisherfolk to build resilience to climate change,NDC 6 - Fisheries,Alignment opportunities
