index,Country,Target Text,Target Name,Document,Doc,Convention,Source,Target Textt,index,Themes,Texts,Textt,generated_sample
3,Zanzibar,"Undertake risk & vulnerability mapping for land-use planning, focusing on flood-prone and coastal hazard areas.",Objective 4 (Adaptation),Zanzibar Climate Change Strategy (2012-2030),CCS,Climate,http://www.omkr.go.tz,"Undertake risk & vulnerability mapping for land-use planning, focusing on flood-prone and coastal hazard areas.",11,Climate change adaptation and mitigation,"This includes actions that help reduce vulnerability to the current or expected impacts of climate change and prevent global warming from reaching 1.5º Celsius about pre-industrial levels. This can include building flood defenses, switching to drought-resistant crops, blue carbon, reducing GHG emissions, recycling, using renewable energy (solar, wind, green hydrogen, waste and others), reducing carbon footprint, expanding low-carbon technology, electrifying transportation and using sustainable fuel, minimizing loss and damage, decarbonization, create carbon sinks, and conduct carbon removal or carbon capture and storage.","Climate change adaptation and mitigation This includes actions that help reduce vulnerability to the current or expected impacts of climate change and prevent global warming from reaching 1.5º Celsius about pre-industrial levels. This can include building flood defenses, switching to drought-resistant crops, blue carbon, reducing Greenhouse Gas emissions, recycling, using renewable energy (solar, wind, green hydrogen, waste and others), reducing carbon footprint, expanding low-carbon technology, electrifying transportation and using sustainable fuel, minimizing loss and damage, decarbonization, create carbon sinks, and conduct carbon removal or carbon capture and storage.",0
4,Zanzibar,"Expand integrated coastal zone management, promoting mangrove restoration and shoreline vegetation buffers.",Objective 5 (Adaptation),Zanzibar Climate Change Strategy (2012-2030),CCS,Climate,http://www.omkr.go.tz,"Expand integrated coastal zone management, promoting mangrove restoration and shoreline vegetation buffers.",11,Climate change adaptation and mitigation,"This includes actions that help reduce vulnerability to the current or expected impacts of climate change and prevent global warming from reaching 1.5º Celsius about pre-industrial levels. This can include building flood defenses, switching to drought-resistant crops, blue carbon, reducing GHG emissions, recycling, using renewable energy (solar, wind, green hydrogen, waste and others), reducing carbon footprint, expanding low-carbon technology, electrifying transportation and using sustainable fuel, minimizing loss and damage, decarbonization, create carbon sinks, and conduct carbon removal or carbon capture and storage.","Climate change adaptation and mitigation This includes actions that help reduce vulnerability to the current or expected impacts of climate change and prevent global warming from reaching 1.5º Celsius about pre-industrial levels. This can include building flood defenses, switching to drought-resistant crops, blue carbon, reducing Greenhouse Gas emissions, recycling, using renewable energy (solar, wind, green hydrogen, waste and others), reducing carbon footprint, expanding low-carbon technology, electrifying transportation and using sustainable fuel, minimizing loss and damage, decarbonization, create carbon sinks, and conduct carbon removal or carbon capture and storage.",1
5,Zanzibar,"Implement climate-smart agriculture (e.g., soil & water conservation, agroforestry, improved seeds, irrigation).",Objective 6 (Adaptation),Zanzibar Climate Change Strategy (2012-2030),CCS,Climate,http://www.omkr.go.tz,"Implement climate-smart agriculture (e.g., soil & water conservation, agroforestry, improved seeds, irrigation).",11,Climate change adaptation and mitigation,"This includes actions that help reduce vulnerability to the current or expected impacts of climate change and prevent global warming from reaching 1.5º Celsius about pre-industrial levels. This can include building flood defenses, switching to drought-resistant crops, blue carbon, reducing GHG emissions, recycling, using renewable energy (solar, wind, green hydrogen, waste and others), reducing carbon footprint, expanding low-carbon technology, electrifying transportation and using sustainable fuel, minimizing loss and damage, decarbonization, create carbon sinks, and conduct carbon removal or carbon capture and storage.","Climate change adaptation and mitigation This includes actions that help reduce vulnerability to the current or expected impacts of climate change and prevent global warming from reaching 1.5º Celsius about pre-industrial levels. This can include building flood defenses, switching to drought-resistant crops, blue carbon, reducing Greenhouse Gas emissions, recycling, using renewable energy (solar, wind, green hydrogen, waste and others), reducing carbon footprint, expanding low-carbon technology, electrifying transportation and using sustainable fuel, minimizing loss and damage, decarbonization, create carbon sinks, and conduct carbon removal or carbon capture and storage.",1
6,Zanzibar,"Adopt integrated water resources management (e.g., reduce leakages, promote rainwater harvesting, regulate abstraction).",Objective 7 (Adaptation),Zanzibar Climate Change Strategy (2012-2030),CCS,Climate,http://www.omkr.go.tz,"Adopt integrated water resources management (e.g., reduce leakages, promote rainwater harvesting, regulate abstraction).",11,Climate change adaptation and mitigation,"This includes actions that help reduce vulnerability to the current or expected impacts of climate change and prevent global warming from reaching 1.5º Celsius about pre-industrial levels. This can include building flood defenses, switching to drought-resistant crops, blue carbon, reducing GHG emissions, recycling, using renewable energy (solar, wind, green hydrogen, waste and others), reducing carbon footprint, expanding low-carbon technology, electrifying transportation and using sustainable fuel, minimizing loss and damage, decarbonization, create carbon sinks, and conduct carbon removal or carbon capture and storage.","Climate change adaptation and mitigation This includes actions that help reduce vulnerability to the current or expected impacts of climate change and prevent global warming from reaching 1.5º Celsius about pre-industrial levels. This can include building flood defenses, switching to drought-resistant crops, blue carbon, reducing Greenhouse Gas emissions, recycling, using renewable energy (solar, wind, green hydrogen, waste and others), reducing carbon footprint, expanding low-carbon technology, electrifying transportation and using sustainable fuel, minimizing loss and damage, decarbonization, create carbon sinks, and conduct carbon removal or carbon capture and storage.",0
7,Zanzibar,"Scale up community-based forest management, afforestation, and REDD+ initiatives to reduce deforestation pressures.",Objective 8 (Mitigation),Zanzibar Climate Change Strategy (2012-2030),CCS,Climate,http://www.omkr.go.tz,"Scale up community-based forest management, afforestation, and Reducing Emissions from Deforestation and Forest Degradation+ initiatives to reduce deforestation pressures.",11,Climate change adaptation and mitigation,"This includes actions that help reduce vulnerability to the current or expected impacts of climate change and prevent global warming from reaching 1.5º Celsius about pre-industrial levels. This can include building flood defenses, switching to drought-resistant crops, blue carbon, reducing GHG emissions, recycling, using renewable energy (solar, wind, green hydrogen, waste and others), reducing carbon footprint, expanding low-carbon technology, electrifying transportation and using sustainable fuel, minimizing loss and damage, decarbonization, create carbon sinks, and conduct carbon removal or carbon capture and storage.","Climate change adaptation and mitigation This includes actions that help reduce vulnerability to the current or expected impacts of climate change and prevent global warming from reaching 1.5º Celsius about pre-industrial levels. This can include building flood defenses, switching to drought-resistant crops, blue carbon, reducing Greenhouse Gas emissions, recycling, using renewable energy (solar, wind, green hydrogen, waste and others), reducing carbon footprint, expanding low-carbon technology, electrifying transportation and using sustainable fuel, minimizing loss and damage, decarbonization, create carbon sinks, and conduct carbon removal or carbon capture and storage.",1
8,Zanzibar,"Promote energy efficiency (e.g., efficient cookstoves) and renewable energy (solar, wind) to diversify the energy mix.",Objective 9 (Mitigation),Zanzibar Climate Change Strategy (2012-2030),CCS,Climate,http://www.omkr.go.tz,"Promote energy efficiency (e.g., efficient cookstoves) and renewable energy (solar, wind) to diversify the energy mix.",11,Climate change adaptation and mitigation,"This includes actions that help reduce vulnerability to the current or expected impacts of climate change and prevent global warming from reaching 1.5º Celsius about pre-industrial levels. This can include building flood defenses, switching to drought-resistant crops, blue carbon, reducing GHG emissions, recycling, using renewable energy (solar, wind, green hydrogen, waste and others), reducing carbon footprint, expanding low-carbon technology, electrifying transportation and using sustainable fuel, minimizing loss and damage, decarbonization, create carbon sinks, and conduct carbon removal or carbon capture and storage.","Climate change adaptation and mitigation This includes actions that help reduce vulnerability to the current or expected impacts of climate change and prevent global warming from reaching 1.5º Celsius about pre-industrial levels. This can include building flood defenses, switching to drought-resistant crops, blue carbon, reducing Greenhouse Gas emissions, recycling, using renewable energy (solar, wind, green hydrogen, waste and others), reducing carbon footprint, expanding low-carbon technology, electrifying transportation and using sustainable fuel, minimizing loss and damage, decarbonization, create carbon sinks, and conduct carbon removal or carbon capture and storage.",1
9,Zanzibar,Develop climate-resilient and low carbon tourism by adopting efficiency measures and enforcing coastal building codes.,Objective 10 (Adaptation),Zanzibar Climate Change Strategy (2012-2030),CCS,Climate,http://www.omkr.go.tz,Develop climate-resilient and low carbon tourism by adopting efficiency measures and enforcing coastal building codes.,11,Climate change adaptation and mitigation,"This includes actions that help reduce vulnerability to the current or expected impacts of climate change and prevent global warming from reaching 1.5º Celsius about pre-industrial levels. This can include building flood defenses, switching to drought-resistant crops, blue carbon, reducing GHG emissions, recycling, using renewable energy (solar, wind, green hydrogen, waste and others), reducing carbon footprint, expanding low-carbon technology, electrifying transportation and using sustainable fuel, minimizing loss and damage, decarbonization, create carbon sinks, and conduct carbon removal or carbon capture and storage.","Climate change adaptation and mitigation This includes actions that help reduce vulnerability to the current or expected impacts of climate change and prevent global warming from reaching 1.5º Celsius about pre-industrial levels. This can include building flood defenses, switching to drought-resistant crops, blue carbon, reducing Greenhouse Gas emissions, recycling, using renewable energy (solar, wind, green hydrogen, waste and others), reducing carbon footprint, expanding low-carbon technology, electrifying transportation and using sustainable fuel, minimizing loss and damage, decarbonization, create carbon sinks, and conduct carbon removal or carbon capture and storage.",1
10,Zanzibar,Restore natural green cover across the island,Forest Restoration,Draft Green Legacy Document for Zanzibar 2023,GLD,Other,,Restore natural green cover across the island,11,Climate change adaptation and mitigation,"This includes actions that help reduce vulnerability to the current or expected impacts of climate change and prevent global warming from reaching 1.5º Celsius about pre-industrial levels. This can include building flood defenses, switching to drought-resistant crops, blue carbon, reducing GHG emissions, recycling, using renewable energy (solar, wind, green hydrogen, waste and others), reducing carbon footprint, expanding low-carbon technology, electrifying transportation and using sustainable fuel, minimizing loss and damage, decarbonization, create carbon sinks, and conduct carbon removal or carbon capture and storage.","Climate change adaptation and mitigation This includes actions that help reduce vulnerability to the current or expected impacts of climate change and prevent global warming from reaching 1.5º Celsius about pre-industrial levels. This can include building flood defenses, switching to drought-resistant crops, blue carbon, reducing Greenhouse Gas emissions, recycling, using renewable energy (solar, wind, green hydrogen, waste and others), reducing carbon footprint, expanding low-carbon technology, electrifying transportation and using sustainable fuel, minimizing loss and damage, decarbonization, create carbon sinks, and conduct carbon removal or carbon capture and storage.",0
11,Zanzibar,Enhance community participation in forestry conservation,Community Forestry,Draft Green Legacy Document for Zanzibar 2023,GLD,Other,,Enhance community participation in forestry conservation,11,Climate change adaptation and mitigation,"This includes actions that help reduce vulnerability to the current or expected impacts of climate change and prevent global warming from reaching 1.5º Celsius about pre-industrial levels. This can include building flood defenses, switching to drought-resistant crops, blue carbon, reducing GHG emissions, recycling, using renewable energy (solar, wind, green hydrogen, waste and others), reducing carbon footprint, expanding low-carbon technology, electrifying transportation and using sustainable fuel, minimizing loss and damage, decarbonization, create carbon sinks, and conduct carbon removal or carbon capture and storage.","Climate change adaptation and mitigation This includes actions that help reduce vulnerability to the current or expected impacts of climate change and prevent global warming from reaching 1.5º Celsius about pre-industrial levels. This can include building flood defenses, switching to drought-resistant crops, blue carbon, reducing Greenhouse Gas emissions, recycling, using renewable energy (solar, wind, green hydrogen, waste and others), reducing carbon footprint, expanding low-carbon technology, electrifying transportation and using sustainable fuel, minimizing loss and damage, decarbonization, create carbon sinks, and conduct carbon removal or carbon capture and storage.",0
12,Zanzibar,Develop and strengthen tree nurseries management,Tree Nursery Management,Draft Green Legacy Document for Zanzibar 2023,GLD,Other,,Develop and strengthen tree nurseries management,11,Climate change adaptation and mitigation,"This includes actions that help reduce vulnerability to the current or expected impacts of climate change and prevent global warming from reaching 1.5º Celsius about pre-industrial levels. This can include building flood defenses, switching to drought-resistant crops, blue carbon, reducing GHG emissions, recycling, using renewable energy (solar, wind, green hydrogen, waste and others), reducing carbon footprint, expanding low-carbon technology, electrifying transportation and using sustainable fuel, minimizing loss and damage, decarbonization, create carbon sinks, and conduct carbon removal or carbon capture and storage.","Climate change adaptation and mitigation This includes actions that help reduce vulnerability to the current or expected impacts of climate change and prevent global warming from reaching 1.5º Celsius about pre-industrial levels. This can include building flood defenses, switching to drought-resistant crops, blue carbon, reducing Greenhouse Gas emissions, recycling, using renewable energy (solar, wind, green hydrogen, waste and others), reducing carbon footprint, expanding low-carbon technology, electrifying transportation and using sustainable fuel, minimizing loss and damage, decarbonization, create carbon sinks, and conduct carbon removal or carbon capture and storage.",0
13,Zanzibar,Upscale botanical gardens to preserve indigenous plant species,Botanical Gardens Development,Draft Green Legacy Document for Zanzibar 2023,GLD,Other,,Upscale botanical gardens to preserve indigenous plant species,11,Climate change adaptation and mitigation,"This includes actions that help reduce vulnerability to the current or expected impacts of climate change and prevent global warming from reaching 1.5º Celsius about pre-industrial levels. This can include building flood defenses, switching to drought-resistant crops, blue carbon, reducing GHG emissions, recycling, using renewable energy (solar, wind, green hydrogen, waste and others), reducing carbon footprint, expanding low-carbon technology, electrifying transportation and using sustainable fuel, minimizing loss and damage, decarbonization, create carbon sinks, and conduct carbon removal or carbon capture and storage.","Climate change adaptation and mitigation This includes actions that help reduce vulnerability to the current or expected impacts of climate change and prevent global warming from reaching 1.5º Celsius about pre-industrial levels. This can include building flood defenses, switching to drought-resistant crops, blue carbon, reducing Greenhouse Gas emissions, recycling, using renewable energy (solar, wind, green hydrogen, waste and others), reducing carbon footprint, expanding low-carbon technology, electrifying transportation and using sustainable fuel, minimizing loss and damage, decarbonization, create carbon sinks, and conduct carbon removal or carbon capture and storage.",0
14,Zanzibar,Promote alternative sources of energy to reduce dependency on biomass,Alternative Energy Sources,Draft Green Legacy Document for Zanzibar 2023,GLD,Other,,Promote alternative sources of energy to reduce dependency on biomass,11,Climate change adaptation and mitigation,"This includes actions that help reduce vulnerability to the current or expected impacts of climate change and prevent global warming from reaching 1.5º Celsius about pre-industrial levels. This can include building flood defenses, switching to drought-resistant crops, blue carbon, reducing GHG emissions, recycling, using renewable energy (solar, wind, green hydrogen, waste and others), reducing carbon footprint, expanding low-carbon technology, electrifying transportation and using sustainable fuel, minimizing loss and damage, decarbonization, create carbon sinks, and conduct carbon removal or carbon capture and storage.","Climate change adaptation and mitigation This includes actions that help reduce vulnerability to the current or expected impacts of climate change and prevent global warming from reaching 1.5º Celsius about pre-industrial levels. This can include building flood defenses, switching to drought-resistant crops, blue carbon, reducing Greenhouse Gas emissions, recycling, using renewable energy (solar, wind, green hydrogen, waste and others), reducing carbon footprint, expanding low-carbon technology, electrifying transportation and using sustainable fuel, minimizing loss and damage, decarbonization, create carbon sinks, and conduct carbon removal or carbon capture and storage.",1
15,Zanzibar,Increase public awareness about the importance of biodiversity to 20% of the population,Awareness and Education,Biodiversity Finance Plan,BFP,Other,https://www.biofin.org/knowledge-product/tanzanias-biodiversity-finance-plan,Increase public awareness about the importance of biodiversity to 20% of the population,11,Climate change adaptation and mitigation,"This includes actions that help reduce vulnerability to the current or expected impacts of climate change and prevent global warming from reaching 1.5º Celsius about pre-industrial levels. This can include building flood defenses, switching to drought-resistant crops, blue carbon, reducing GHG emissions, recycling, using renewable energy (solar, wind, green hydrogen, waste and others), reducing carbon footprint, expanding low-carbon technology, electrifying transportation and using sustainable fuel, minimizing loss and damage, decarbonization, create carbon sinks, and conduct carbon removal or carbon capture and storage.","Climate change adaptation and mitigation This includes actions that help reduce vulnerability to the current or expected impacts of climate change and prevent global warming from reaching 1.5º Celsius about pre-industrial levels. This can include building flood defenses, switching to drought-resistant crops, blue carbon, reducing Greenhouse Gas emissions, recycling, using renewable energy (solar, wind, green hydrogen, waste and others), reducing carbon footprint, expanding low-carbon technology, electrifying transportation and using sustainable fuel, minimizing loss and damage, decarbonization, create carbon sinks, and conduct carbon removal or carbon capture and storage.",0
16,Zanzibar,Integrate biodiversity valuation and ecosystem service payments into sectoral plans,Biodiversity Valuation,Biodiversity Finance Plan,BFP,Other,https://www.biofin.org/knowledge-product/tanzanias-biodiversity-finance-plan,Integrate biodiversity valuation and ecosystem service payments into sectoral plans,11,Climate change adaptation and mitigation,"This includes actions that help reduce vulnerability to the current or expected impacts of climate change and prevent global warming from reaching 1.5º Celsius about pre-industrial levels. This can include building flood defenses, switching to drought-resistant crops, blue carbon, reducing GHG emissions, recycling, using renewable energy (solar, wind, green hydrogen, waste and others), reducing carbon footprint, expanding low-carbon technology, electrifying transportation and using sustainable fuel, minimizing loss and damage, decarbonization, create carbon sinks, and conduct carbon removal or carbon capture and storage.","Climate change adaptation and mitigation This includes actions that help reduce vulnerability to the current or expected impacts of climate change and prevent global warming from reaching 1.5º Celsius about pre-industrial levels. This can include building flood defenses, switching to drought-resistant crops, blue carbon, reducing Greenhouse Gas emissions, recycling, using renewable energy (solar, wind, green hydrogen, waste and others), reducing carbon footprint, expanding low-carbon technology, electrifying transportation and using sustainable fuel, minimizing loss and damage, decarbonization, create carbon sinks, and conduct carbon removal or carbon capture and storage.",0
17,Zanzibar,Eliminate harmful incentives and develop positive conservation incentives,Policy and Incentive Reform,Biodiversity Finance Plan,BFP,Other,https://www.biofin.org/knowledge-product/tanzanias-biodiversity-finance-plan,Eliminate harmful incentives and develop positive conservation incentives,11,Climate change adaptation and mitigation,"This includes actions that help reduce vulnerability to the current or expected impacts of climate change and prevent global warming from reaching 1.5º Celsius about pre-industrial levels. This can include building flood defenses, switching to drought-resistant crops, blue carbon, reducing GHG emissions, recycling, using renewable energy (solar, wind, green hydrogen, waste and others), reducing carbon footprint, expanding low-carbon technology, electrifying transportation and using sustainable fuel, minimizing loss and damage, decarbonization, create carbon sinks, and conduct carbon removal or carbon capture and storage.","Climate change adaptation and mitigation This includes actions that help reduce vulnerability to the current or expected impacts of climate change and prevent global warming from reaching 1.5º Celsius about pre-industrial levels. This can include building flood defenses, switching to drought-resistant crops, blue carbon, reducing Greenhouse Gas emissions, recycling, using renewable energy (solar, wind, green hydrogen, waste and others), reducing carbon footprint, expanding low-carbon technology, electrifying transportation and using sustainable fuel, minimizing loss and damage, decarbonization, create carbon sinks, and conduct carbon removal or carbon capture and storage.",0
18,Zanzibar,Increase investments in biodiversity conservation through sustainable practices,Investment in Biodiversity,Biodiversity Finance Plan,BFP,Other,https://www.biofin.org/knowledge-product/tanzanias-biodiversity-finance-plan,Increase investments in biodiversity conservation through sustainable practices,11,Climate change adaptation and mitigation,"This includes actions that help reduce vulnerability to the current or expected impacts of climate change and prevent global warming from reaching 1.5º Celsius about pre-industrial levels. This can include building flood defenses, switching to drought-resistant crops, blue carbon, reducing GHG emissions, recycling, using renewable energy (solar, wind, green hydrogen, waste and others), reducing carbon footprint, expanding low-carbon technology, electrifying transportation and using sustainable fuel, minimizing loss and damage, decarbonization, create carbon sinks, and conduct carbon removal or carbon capture and storage.","Climate change adaptation and mitigation This includes actions that help reduce vulnerability to the current or expected impacts of climate change and prevent global warming from reaching 1.5º Celsius about pre-industrial levels. This can include building flood defenses, switching to drought-resistant crops, blue carbon, reducing Greenhouse Gas emissions, recycling, using renewable energy (solar, wind, green hydrogen, waste and others), reducing carbon footprint, expanding low-carbon technology, electrifying transportation and using sustainable fuel, minimizing loss and damage, decarbonization, create carbon sinks, and conduct carbon removal or carbon capture and storage.",0
19,Zanzibar,"Reduce habitat degradation and pollution levels, manage invasive species",Pollution and Habitat Protection,Biodiversity Finance Plan,BFP,Other,https://www.biofin.org/knowledge-product/tanzanias-biodiversity-finance-plan,"Reduce habitat degradation and pollution levels, manage invasive species",11,Climate change adaptation and mitigation,"This includes actions that help reduce vulnerability to the current or expected impacts of climate change and prevent global warming from reaching 1.5º Celsius about pre-industrial levels. This can include building flood defenses, switching to drought-resistant crops, blue carbon, reducing GHG emissions, recycling, using renewable energy (solar, wind, green hydrogen, waste and others), reducing carbon footprint, expanding low-carbon technology, electrifying transportation and using sustainable fuel, minimizing loss and damage, decarbonization, create carbon sinks, and conduct carbon removal or carbon capture and storage.","Climate change adaptation and mitigation This includes actions that help reduce vulnerability to the current or expected impacts of climate change and prevent global warming from reaching 1.5º Celsius about pre-industrial levels. This can include building flood defenses, switching to drought-resistant crops, blue carbon, reducing Greenhouse Gas emissions, recycling, using renewable energy (solar, wind, green hydrogen, waste and others), reducing carbon footprint, expanding low-carbon technology, electrifying transportation and using sustainable fuel, minimizing loss and damage, decarbonization, create carbon sinks, and conduct carbon removal or carbon capture and storage.",0
20,Zanzibar,Minimize pressures on coral reefs and vulnerable ecosystems due to climate change,Climate Change Impact Management,Biodiversity Finance Plan,BFP,Other,https://www.biofin.org/knowledge-product/tanzanias-biodiversity-finance-plan,Minimize pressures on coral reefs and vulnerable ecosystems due to climate change,11,Climate change adaptation and mitigation,"This includes actions that help reduce vulnerability to the current or expected impacts of climate change and prevent global warming from reaching 1.5º Celsius about pre-industrial levels. This can include building flood defenses, switching to drought-resistant crops, blue carbon, reducing GHG emissions, recycling, using renewable energy (solar, wind, green hydrogen, waste and others), reducing carbon footprint, expanding low-carbon technology, electrifying transportation and using sustainable fuel, minimizing loss and damage, decarbonization, create carbon sinks, and conduct carbon removal or carbon capture and storage.","Climate change adaptation and mitigation This includes actions that help reduce vulnerability to the current or expected impacts of climate change and prevent global warming from reaching 1.5º Celsius about pre-industrial levels. This can include building flood defenses, switching to drought-resistant crops, blue carbon, reducing Greenhouse Gas emissions, recycling, using renewable energy (solar, wind, green hydrogen, waste and others), reducing carbon footprint, expanding low-carbon technology, electrifying transportation and using sustainable fuel, minimizing loss and damage, decarbonization, create carbon sinks, and conduct carbon removal or carbon capture and storage.",1
21,Zanzibar,Manage critical species for long-term sustainability and implement strategies to reduce genetic erosion,Species and Genetic Diversity,Biodiversity Finance Plan,BFP,Other,https://www.biofin.org/knowledge-product/tanzanias-biodiversity-finance-plan,Manage critical species for long-term sustainability and implement strategies to reduce genetic erosion,11,Climate change adaptation and mitigation,"This includes actions that help reduce vulnerability to the current or expected impacts of climate change and prevent global warming from reaching 1.5º Celsius about pre-industrial levels. This can include building flood defenses, switching to drought-resistant crops, blue carbon, reducing GHG emissions, recycling, using renewable energy (solar, wind, green hydrogen, waste and others), reducing carbon footprint, expanding low-carbon technology, electrifying transportation and using sustainable fuel, minimizing loss and damage, decarbonization, create carbon sinks, and conduct carbon removal or carbon capture and storage.","Climate change adaptation and mitigation This includes actions that help reduce vulnerability to the current or expected impacts of climate change and prevent global warming from reaching 1.5º Celsius about pre-industrial levels. This can include building flood defenses, switching to drought-resistant crops, blue carbon, reducing Greenhouse Gas emissions, recycling, using renewable energy (solar, wind, green hydrogen, waste and others), reducing carbon footprint, expanding low-carbon technology, electrifying transportation and using sustainable fuel, minimizing loss and damage, decarbonization, create carbon sinks, and conduct carbon removal or carbon capture and storage.",0
22,Zanzibar,"Enhance ecosystems that contribute to human health, livelihoods, and well-being, focusing on vulnerable communities",Ecosystem Services Enhancement,Biodiversity Finance Plan,BFP,Other,https://www.biofin.org/knowledge-product/tanzanias-biodiversity-finance-plan,"Enhance ecosystems that contribute to human health, livelihoods, and well-being, focusing on vulnerable communities",11,Climate change adaptation and mitigation,"This includes actions that help reduce vulnerability to the current or expected impacts of climate change and prevent global warming from reaching 1.5º Celsius about pre-industrial levels. This can include building flood defenses, switching to drought-resistant crops, blue carbon, reducing GHG emissions, recycling, using renewable energy (solar, wind, green hydrogen, waste and others), reducing carbon footprint, expanding low-carbon technology, electrifying transportation and using sustainable fuel, minimizing loss and damage, decarbonization, create carbon sinks, and conduct carbon removal or carbon capture and storage.","Climate change adaptation and mitigation This includes actions that help reduce vulnerability to the current or expected impacts of climate change and prevent global warming from reaching 1.5º Celsius about pre-industrial levels. This can include building flood defenses, switching to drought-resistant crops, blue carbon, reducing Greenhouse Gas emissions, recycling, using renewable energy (solar, wind, green hydrogen, waste and others), reducing carbon footprint, expanding low-carbon technology, electrifying transportation and using sustainable fuel, minimizing loss and damage, decarbonization, create carbon sinks, and conduct carbon removal or carbon capture and storage.",0
23,Zanzibar,Develop the Zanzibar Biodiversity Strategy and Action Plan with effective community participation and respect for traditional knowledge in biodiversity conservation,Governance and Participation,Biodiversity Finance Plan,BFP,Other,https://www.biofin.org/knowledge-product/tanzanias-biodiversity-finance-plan,Develop the the country Biodiversity Strategy and Action Plan with effective community participation and respect for traditional knowledge in biodiversity conservation,11,Climate change adaptation and mitigation,"This includes actions that help reduce vulnerability to the current or expected impacts of climate change and prevent global warming from reaching 1.5º Celsius about pre-industrial levels. This can include building flood defenses, switching to drought-resistant crops, blue carbon, reducing GHG emissions, recycling, using renewable energy (solar, wind, green hydrogen, waste and others), reducing carbon footprint, expanding low-carbon technology, electrifying transportation and using sustainable fuel, minimizing loss and damage, decarbonization, create carbon sinks, and conduct carbon removal or carbon capture and storage.","Climate change adaptation and mitigation This includes actions that help reduce vulnerability to the current or expected impacts of climate change and prevent global warming from reaching 1.5º Celsius about pre-industrial levels. This can include building flood defenses, switching to drought-resistant crops, blue carbon, reducing Greenhouse Gas emissions, recycling, using renewable energy (solar, wind, green hydrogen, waste and others), reducing carbon footprint, expanding low-carbon technology, electrifying transportation and using sustainable fuel, minimizing loss and damage, decarbonization, create carbon sinks, and conduct carbon removal or carbon capture and storage.",0
24,Zanzibar,Increase the generation and sharing of scientific information on biodiversity,Knowledge Sharing,Biodiversity Finance Plan,BFP,Other,https://www.biofin.org/knowledge-product/tanzanias-biodiversity-finance-plan,Increase the generation and sharing of scientific information on biodiversity,11,Climate change adaptation and mitigation,"This includes actions that help reduce vulnerability to the current or expected impacts of climate change and prevent global warming from reaching 1.5º Celsius about pre-industrial levels. This can include building flood defenses, switching to drought-resistant crops, blue carbon, reducing GHG emissions, recycling, using renewable energy (solar, wind, green hydrogen, waste and others), reducing carbon footprint, expanding low-carbon technology, electrifying transportation and using sustainable fuel, minimizing loss and damage, decarbonization, create carbon sinks, and conduct carbon removal or carbon capture and storage.","Climate change adaptation and mitigation This includes actions that help reduce vulnerability to the current or expected impacts of climate change and prevent global warming from reaching 1.5º Celsius about pre-industrial levels. This can include building flood defenses, switching to drought-resistant crops, blue carbon, reducing Greenhouse Gas emissions, recycling, using renewable energy (solar, wind, green hydrogen, waste and others), reducing carbon footprint, expanding low-carbon technology, electrifying transportation and using sustainable fuel, minimizing loss and damage, decarbonization, create carbon sinks, and conduct carbon removal or carbon capture and storage.",0
25,Zanzibar,Significantly enhance financial resources for biodiversity programs,Financial Resources Enhancement,Biodiversity Finance Plan,BFP,Other,https://www.biofin.org/knowledge-product/tanzanias-biodiversity-finance-plan,Significantly enhance financial resources for biodiversity programs,11,Climate change adaptation and mitigation,"This includes actions that help reduce vulnerability to the current or expected impacts of climate change and prevent global warming from reaching 1.5º Celsius about pre-industrial levels. This can include building flood defenses, switching to drought-resistant crops, blue carbon, reducing GHG emissions, recycling, using renewable energy (solar, wind, green hydrogen, waste and others), reducing carbon footprint, expanding low-carbon technology, electrifying transportation and using sustainable fuel, minimizing loss and damage, decarbonization, create carbon sinks, and conduct carbon removal or carbon capture and storage.","Climate change adaptation and mitigation This includes actions that help reduce vulnerability to the current or expected impacts of climate change and prevent global warming from reaching 1.5º Celsius about pre-industrial levels. This can include building flood defenses, switching to drought-resistant crops, blue carbon, reducing Greenhouse Gas emissions, recycling, using renewable energy (solar, wind, green hydrogen, waste and others), reducing carbon footprint, expanding low-carbon technology, electrifying transportation and using sustainable fuel, minimizing loss and damage, decarbonization, create carbon sinks, and conduct carbon removal or carbon capture and storage.",0
